,Cum_ret,Market_cap,Gap,EAR,Intraday,Revision,Rating,Vol,Distance_high,RSI,AUTOR,MA50,MA150,PE,PE_premium,Sector
"('WPP LN', '24/Aug/2011', '01/Mar/2012', '01/Mar/2012')",-0.03217048220657637,8940.8318,1.0531637430123117,3.773836745794109,2.720673002781797,-0.005544977414305912,3.779381723208415,0.019645240647229504,0.2109004739336493,56.85081992630935,1.6624113229215303,-4.8719813780906005,-10.072303228628014,9.113608746032238,-0.23727045890705145,Media
"('WPP LN', '04/Mar/2011', '24/Aug/2011', '24/Aug/2011')",-0.060679315441389714,11957.8249,-1.3670325364016607,-2.3134396769874197,-0.946407140585759,0.004885993485342024,-2.318325670472762,0.011368379316080222,0.7866666666666666,48.999725939131686,-0.5203031288646228,1.0857039662692316,7.243804872300973,13.05226998254741,0.05549334200053879,Media
"('REP SM', '12/Nov/2015', '25/Feb/2016', '25/Feb/2016')",-0.0895308945020139,15726.055,-0.6729585035638199,-2.632015480605157,-1.959056977041337,-0.0255710202042629,-2.606444460400894,0.027608962679497574,0.1619433198380568,53.4529903820829,0.30289389497031155,-0.768306567875503,-10.796849348761617,12.194872357300804,0.0916913277147573,Oil & Gas
"('REP SM', '30/Jul/2015', '12/Nov/2015', '12/Nov/2015')",-0.22141418078990815,21530.5517,-0.41483647879860025,-2.3086551863574245,-1.8938187075588242,-0.005458925237407564,-2.303196261120017,0.017309876052289324,0.04236006051437234,36.11660880224263,-2.5197729320105458,-4.576086229360757,-5.711971177586816,13.408837294759579,0.21662452244214792,Oil & Gas
"('REP SM', '07/May/2015', '30/Jul/2015', '30/Jul/2015')",-0.07518092442816282,24503.9244,-1.5575224301086248,-3.3653609650561234,-1.8078385349474986,0.08249731103557281,-3.4478582760916963,0.009754351162709058,0.8206650831353921,32.27199789249609,1.900851821160114,0.9068746742109638,2.980130280211939,16.06165655547951,0.49135466525934235,Oil & Gas
"('REP SM', '26/Feb/2015', '07/May/2015', '07/May/2015')",0.024698952116286144,23596.6262,0.36315085388578455,0.23604805502576065,-0.1271027988600239,0.06707946336429314,0.1689685916614675,0.016103371791088963,0.5828988529718456,64.46673738144798,0.48246620149238006,4.339984549684666,-0.5698559946093668,17.00902758710051,0.6146400161233694,Oil & Gas
"('REP SM', '06/Nov/2014', '26/Feb/2015', '26/Feb/2015')",-0.1247993066948555,23643.2687,-0.03498066706026611,0.45474867178358097,0.48972933884384706,-0.04285069617868452,0.4975993679622655,0.016448342511710717,0.2579234972677601,61.49176034199893,-0.832425434669754,-2.6244618242106807,-6.074307982819791,12.628540324975571,0.22657934822407522,Oil & Gas
"('REP SM', '24/Jul/2014', '06/Nov/2014', '06/Nov/2014')",-0.005606629655432682,25398.6227,1.7831350608186494,2.102502534398114,0.3193674735794647,0.01613526378617743,2.0863672706119365,0.010202082812193144,0.4048295454545447,47.8217850974536,-1.2513764208394933,-2.920356688383155,0.1090992925101396,13.071474437841633,0.2871169051220388,Oil & Gas
"('REP SM', '08/May/2014', '24/Jul/2014', '24/Jul/2014')",-0.03863189811004886,26225.4166,1.8458757182978511,2.9255388742833883,1.0796631559855372,0.01063123694026202,2.914907637343126,0.007407806751737505,1.0,79.10968569401388,2.5987820894191582,7.229491183636422,6.383838021460002,13.985808044742015,0.40334093228791623,Oil & Gas
"('REP SM', '25/Feb/2014', '08/May/2014', '08/May/2014')",0.01733766632319167,24331.3588,0.0,0.8359307691304615,0.8359307691304615,-0.0036284470246735227,0.8395592161551351,0.010510895679100516,0.4728971962616823,63.33842409615907,0.30195348248640724,1.3537847528798135,-0.0015636848401428315,13.18297146908788,0.3522439186540869,Oil & Gas
"('REP SM', '07/Nov/2013', '25/Feb/2014', '25/Feb/2014')",-0.06365690062020057,24968.3868,-1.4867224566232367,-3.430897976822851,-1.9441755201996143,-0.053573874336586155,-3.3773241024862646,0.00884579310200311,0.8484472049689442,39.0825944543874,-0.3482406782628215,2.3661340294921303,5.47196655302917,11.927470806694117,0.2667229513451117,Oil & Gas
"('REP SM', '25/Jul/2013', '07/Nov/2013', '07/Nov/2013')",-0.020800131403970634,22773.7216,0.34680317976764946,0.4221951753693063,0.07539199560165682,-0.0017716588434855208,0.4239668342127918,0.019117912316212446,0.6985074626865668,41.780173037440605,-0.4884885057241135,1.223688444692442,2.5287318029165764,10.539618508172055,0.14810681319715524,Oil & Gas
"('REP SM', '09/May/2013', '25/Jul/2013', '25/Jul/2013')",-0.03419932132190384,23468.8051,0.7526258382776135,0.37631291913880677,-0.37631291913880677,0.019941947095080667,0.3563709720437261,0.014600895199345447,1.0,78.00802837896259,1.750693838553398,5.473205351734923,7.690824784258818,10.678075904273236,0.16568567450852734,Oil & Gas
"('REP SM', '28/Feb/2013', '09/May/2013', '09/May/2013')",0.042171736173718166,20916.7328,0.5024733502184585,0.696979163206237,0.19450581298777847,-0.01373954599761046,0.7107187092038475,0.01916583231918827,0.5999999999999998,47.23454938440407,0.4887326678863894,0.3989036767423049,1.8682673510756853,9.64815733068828,0.05492776597821036,Oil & Gas
"('REP SM', '08/Nov/2012', '28/Feb/2013', '28/Feb/2013')",-0.03304462068865377,18987.1412,0.8694860580108849,0.3409749247101511,-0.5285111333007337,0.006824928376652453,0.3341499963334987,0.01953224761518184,0.7421944692239074,40.74428561036184,0.37711679142707566,-0.872714384976333,2.2256659227284197,9.177808468303613,0.0024962115532489726,Oil & Gas
"('REP SM', '26/Jul/2012', '08/Nov/2012', '08/Nov/2012')",0.19097723409928524,14848.0324,0.17985518939396203,2.393457520396547,2.2136023310025847,-0.00023564780542388792,2.393693168201971,0.03298967230710915,0.08602685231228245,39.24845039195686,1.1725667210760105,-1.6533002665741332,-11.28926218753971,7.608871268511557,-0.17797358260442486,Oil & Gas
"('REP SM', '10/May/2012', '26/Jul/2012', '26/Jul/2012')",-0.10341782315909365,17348.4707,1.8323710646723355,3.1918721771711676,1.359501112498832,-0.04974362893892082,3.2416158061100884,0.02576994776682475,0.09845031905195989,40.732487697084586,-0.6850637792683865,-6.503143231979204,-13.117299517970734,7.872953088519492,-0.1658892149346225,Oil & Gas
"('REP SM', '29/Feb/2012', '10/May/2012', '10/May/2012')",-0.21397113738144458,23892.2992,-1.239165404246492,-3.4077048616778605,-2.1685394574313683,-0.03230337078651683,-3.3754014908913437,0.014130258613139985,0.16956920256645286,37.140839188609924,-2.332663005351631,-5.993735281599434,-2.877882370912093,9.150666575843587,-0.03812333787646449,Oil & Gas
"('REP SM', '10/Nov/2011', '29/Feb/2012', '29/Feb/2012')",0.04621611328238728,26596.5013,-0.37978853900729276,-0.7595770780145764,-0.37978853900728365,-0.017244152921743704,-0.7423329250928327,0.02431962404496671,0.6319066147859923,65.9595692192797,1.1986474362316788,2.2275523013821332,0.7454479141855902,10.012679804016674,0.05049807280050489,Oil & Gas
"('REP SM', '28/Jul/2011', '10/Nov/2011', '10/Nov/2011')",0.13862390153384085,26962.771,0.22736776385247418,1.0484180222086072,0.8210502583561331,-0.00630854920169434,1.0547265714103016,0.0182664733492622,0.2619372442019103,53.91228090485046,-0.1794216168950548,-1.00242460823087,-2.4924414324278246,9.771780803069731,0.02760772867005845,Oil & Gas
"('REP SM', '12/May/2011', '28/Jul/2011', '28/Jul/2011')",0.03538262591685171,27963.8763,0.9137087361242336,-0.5221192777852786,-1.435828013909512,-0.005397840863654521,-0.5167214369216241,0.014933888264459598,0.7100000000000003,50.86361948468623,-2.5289181581560847,-2.080443743167244,2.271931726975026,10.171119531768543,0.07995830744027432,Oil & Gas
"('REP SM', '24/Feb/2011', '12/May/2011', '12/May/2011')",-0.012188083075035716,29154.2181,-0.6286860091098326,0.9556027338469415,1.5842887429567742,-0.0032407407407407953,0.9588434745876823,0.01692148022731305,0.8894192521877485,41.33579359783309,1.8875410522677747,4.181663035171198,11.39167817685649,10.87271234840767,0.16412043981343527,Oil & Gas
"('GBF GR', '12/Nov/2015', '11/Feb/2016', '11/Feb/2016')",0.0358559579268003,1905.8591,-0.31292120936200873,-2.295126734858014,-1.9822055254960054,-0.02543386193829841,-2.2696928729197157,0.02065721116972486,0.8202981951347109,49.564131049132904,1.2103830787758736,5.286119427455779,3.273243522153785,17.813719695943412,0.40117579598883046,Industrial Goods & Services
"('GBF GR', '12/Aug/2015', '12/Nov/2015', '12/Nov/2015')",0.002588359418018271,1832.5427,0.4505994650023665,3.1068402602869893,2.656240795284623,0.08949560304700499,3.0173446572399842,0.018507635015914795,0.2845955923481373,53.630335047029405,2.0711912700697312,3.796842980312967,-4.865316154842538,17.583701515453996,0.4199294557005333,Industrial Goods & Services
"('GBF GR', '07/May/2015', '12/Aug/2015', '12/Aug/2015')",-0.17218711652951968,1964.816,-0.07581960581680865,-1.4937243991332727,-1.4179047933164641,-0.27589144658713227,-1.2178329525461404,0.028683746700021686,0.041938325991189754,30.83063532897158,-2.3831635791639463,-7.495976174454755,-5.721565954437484,15.297319766416086,0.27882230605061853,Industrial Goods & Services
"('GBF GR', '12/Feb/2015', '07/May/2015', '07/May/2015')",-0.0651701325127908,2539.1511,1.0072921517611502,4.186733859834074,3.1794417080729245,-0.07224624777410323,4.258980107608178,0.021027588964380495,0.7550506495736279,67.58067591113078,2.3021419774496845,7.1161277003854355,4.02889397407218,14.29149931128067,0.21640573892560822,Industrial Goods & Services
"('GBF GR', '12/Nov/2014', '12/Feb/2015', '12/Feb/2015')",-0.003944089571696119,2125.9925,0.19912588219928543,0.132521707808491,-0.06660417439079441,-0.0678580050355992,0.20037971284409023,0.03166011246984714,0.05370626151012888,28.185808270625813,1.4700172708546575,-2.043768598487505,-12.042052163614773,11.26903607758118,-0.038499294564404485,Industrial Goods & Services
"('GBF GR', '11/Aug/2014', '12/Nov/2014', '12/Nov/2014')",-0.14494287674241113,2560.3222,0.23582098577288307,1.3984732877229324,1.1626523019500494,-0.04961314414592596,1.4480864318688584,0.03435224234519696,0.06501784803671608,55.34846920275316,-1.7578690363928406,-7.720102824899075,-16.12112163055068,11.228927593286574,-0.04025315629241932,Industrial Goods & Services
"('GBF GR', '08/May/2014', '11/Aug/2014', '11/Aug/2014')",-0.23887749965167304,4074.516,-0.5322669053871386,3.213686975922333,3.7459538813094717,-0.008098002075282263,3.2217849779976153,0.011669296101935888,0.721565731166913,50.17512980765763,-1.541902902443279,-0.6934220587813351,3.413002532794976,13.398573023098159,0.16508469991798336,Industrial Goods & Services
"('GBF GR', '11/Feb/2014', '08/May/2014', '08/May/2014')",0.007540808390686937,4014.6847,0.0,-0.5974678033715853,-0.5974678033715853,-0.012956603184514408,-0.5845112001870709,0.014456586788637937,0.9546460176991154,72.50660629715796,1.637895122174636,4.224475366568452,8.770762198045286,13.49829938871428,0.2045076615635706,Industrial Goods & Services
"('GBF GR', '12/Nov/2013', '11/Feb/2014', '11/Feb/2014')",-0.04633267886405612,3755.1086,-2.3510853197829893,0.9444530771777581,3.2955383969607475,0.018025857827806004,0.9264272193499521,0.006134646327683364,0.9651162790697673,51.141941164583685,1.2574805610183986,4.060601079662183,5.536241813817373,13.38162515463862,0.2252692803754086,Industrial Goods & Services
"('GBF GR', '12/Aug/2013', '12/Nov/2013', '12/Nov/2013')",0.02009608264158902,3411.7686,0.27050018441400064,2.11891811124305,1.8484179268290495,0.0012808991560562077,2.117637212086994,0.012280210881018773,0.33360455655004045,49.9993512433448,-0.8766981240229351,0.15343711623597459,-2.5302422473822475,12.633546932157525,0.183102095302776,Industrial Goods & Services
"('GBF GR', '14/May/2013', '12/Aug/2013', '12/Aug/2013')",-0.014574381866834352,3553.9811,0.13309541710583694,0.9139218641267479,0.780826447020911,-0.011406374485366643,0.9253282386121146,0.014792111911703477,0.5290858725761778,53.37680704688566,-1.1470196024864505,-1.720098671493974,0.7568414598695973,13.07383199925918,0.2308762775588138,Industrial Goods & Services
"('GBF GR', '11/Feb/2013', '14/May/2013', '14/May/2013')",0.0510311741760201,3477.5811,0.43460106331849024,2.341237986264121,1.9066369229456308,0.028186714542190308,2.313051271721931,0.009653509820390637,0.9131161236424401,42.45816784975897,0.6143633167185222,1.9634686558845342,4.279932226707953,13.40148737358463,0.2688115070525794,Industrial Goods & Services
"('GBF GR', '14/Nov/2012', '11/Feb/2013', '11/Feb/2013')",-0.11506405465002156,3518.5425,0.0,4.202027711524996,4.202027711524996,-0.010791645441104126,4.212819356966101,0.010633994597666587,0.9911868390129265,59.514783552599766,2.3280418960018157,4.916944349471467,8.257296490765967,12.976376366057384,0.2341701270811214,Industrial Goods & Services
"('GBF GR', '09/Aug/2012', '14/Nov/2012', '14/Nov/2012')",0.02824697518528807,3158.6341,0.0,1.535392207031828,1.535392207031828,-0.009049139669265786,1.5444413467010938,0.015248136508685659,0.5786445012787722,57.10139748633196,-1.435347585660861,4.0727481808028685,0.3251133245674428,11.691909781659405,0.09568421761019952,Industrial Goods & Services
"('GBF GR', '10/May/2012', '09/Aug/2012', '09/Aug/2012')",-0.0772888470991866,3185.328,0.0,2.6639196762970867,2.6639196762970867,0.010855015172010778,2.653064661125076,0.015827175768928704,0.5248484848484847,44.86156485040515,1.3140556703656636,-1.4111147973395972,0.647290452613465,11.421541952685573,0.031204277662758573,Industrial Goods & Services
"('GBF GR', '13/Feb/2012', '10/May/2012', '10/May/2012')",0.026413853811703136,3282.8991,0.5946663316158282,0.26016652008193214,-0.334499811533896,0.07650372524077781,0.18366279484115433,0.011349484570812255,0.8901408450704223,52.63405164202463,-1.0946800033738193,4.188293792517375,5.154601727395666,12.887690014872021,0.12528878214893835,Industrial Goods & Services
"('GBF GR', '15/Nov/2011', '13/Feb/2012', '13/Feb/2012')",0.019833879195536364,2987.8847,-0.19750027140119594,-0.7172378277201327,-0.5197375563189367,-0.024326896515044195,-0.6929109312050885,0.0290203316578707,0.7393526405451447,47.5122300653094,0.8296363621798777,2.5222624699617784,1.5355743859943602,11.991903997995369,0.021380187152230112,Industrial Goods & Services
