,Cum_ret,Market_cap,Gap,EAR,Intraday,Revision,Rating,Vol,Distance_high,RSI,AUTOR,MA50,MA150,PE,PE_premium,Sector
"('BFD LN', '06/Sep/2007', '13/Mar/2008', None)",-0.037825909140114855,962.5367,0.6764842850305186,-2.6661439468849806,-3.342628231915499,-0.06415851074563615,-2.6019854361393446,0.020547772662330772,0.0,32.17838543779406,-0.7380314179477715,-4.923767373114785,-6.347452329494851,15.117642524897938,-0.058585304598927745,Insurance
"('BFD LN', '08/Mar/2007', '06/Sep/2007', '06/Sep/2007')",-0.12559636612157554,1118.5789,-6.784136732046517,-2.422905975730894,4.3612307563156225,-0.1938325991189428,-2.229073376611951,0.013468266042461019,0.0,50.14701561284554,-0.08735908036673272,-3.649074855830667,-3.649074855830667,15.581556477960063,-0.028018060165078462,Insurance
"('BO DC', '08/Oct/2007', '09/Jan/2008', None)",-0.1353230284085538,961.5122,0.3263859470659685,-0.2176054133495305,-0.543991360415499,-0.0019513184760992452,-0.21565409487343126,0.015447505506045057,0.21714229150047498,46.01743388203528,0.2334336553063768,-0.16694965222461314,-6.4002861102229405,15.524216290580561,-0.2316366538479263,Personal & Household Goods
"('BOB FP', '24/Oct/2007', '30/Jan/2008', '30/Jan/2008')",0.02032653057590217,3999.7155,-0.02065195145576781,-0.03441991909295161,-0.013767967637183801,-0.24143640573695976,0.20701648664400815,0.03517305632698159,0.9593495934959352,90.59358390439994,2.5708318645604527,6.843876468825601,14.218583137279822,19.94877850237664,0.11784530291257078,Technology
"('BOB FP', '25/Jul/2007', '24/Oct/2007', '24/Oct/2007')",-0.011519813412620317,3152.9572,1.4864684971246338,4.329339497875468,2.842871000750834,0.00018124525375433354,4.329158252621713,0.017645519059071052,1.0,76.44483012547187,4.176124511752143,4.771710990139627,8.808847631054515,15.165727619113884,-0.16416392522064016,Technology
"('BOB FP', '25/Apr/2007', '25/Jul/2007', '25/Jul/2007')",0.06939548935072515,2690.2976,0.3041337808281048,-1.5206689041405335,-1.8248026849686383,0.05253772504661132,-1.5732066291871447,0.011742952597058319,0.31205673758865254,53.05913700242234,-0.5543099188995633,-0.2510149671905153,-2.084215635332385,14.402598130284428,-0.22505374397448497,Technology
"('BOY LN', '31/Jul/2007', '26/Feb/2008', '26/Feb/2008')",-0.1306765295335881,1308.0608,1.1098610178960848,0.0,-1.1098610178960848,0.019604952830188697,-0.019604952830188697,0.015735492339463364,0.20895548181943832,39.212690847223456,-0.5787643311646381,-2.8542250955729553,-1.8611602706662946,22.879390296382347,-0.05199757362601143,Industrial Goods & Services
"('BOY LN', '27/Feb/2007', '31/Jul/2007', '31/Jul/2007')",0.1284936924032749,1267.41,0.22806234907814726,0.32586804213086357,0.0978056930527163,0.02139037433155082,0.30447766779931273,0.02914144863133344,0.714915443603677,45.53549013993975,-1.308031760427131,1.7521702792294898,1.7521702792294898,25.01719143220006,0.05707124287463339,Industrial Goods & Services
"('BPI PL', '26/Oct/2007', '28/Jan/2008', '28/Jan/2008')",-0.15244582904185056,4947.6,2.9159625931122735,-0.0743644825726163,-2.9903270756848896,0.04340433064997011,-0.11776881322258641,0.02054458943927649,0.6729360306178246,71.23787734086685,-0.09184277395633411,1.733320054519746,0.3466508417550378,13.491764604689916,-0.057756569877008945,Banks
"('BPI PL', '30/Jul/2007', '26/Oct/2007', '26/Oct/2007')",-0.1199315229637189,5016.0,0.0,0.305266353789132,0.305266353789132,-0.004408503978087913,0.30967485776721987,0.009931150593675494,0.6405850091407691,45.21830483484704,1.5258952155147096,0.04525289091415694,2.051464760506271,14.331284851988986,-0.004695195759916948,Banks
"('BPI PL', '25/Apr/2007', '30/Jul/2007', '30/Jul/2007')",-0.01855706483495767,5046.4,-0.5359956264452763,-1.5012898576780875,-0.9652942312328112,-0.0001452189454870089,-1.5011446387326006,0.014038597483386572,0.746889810426541,52.65774883780893,-2.16276045965055,-0.12322978981269231,1.3098650192563268,14.428904949727649,0.0011542306136338443,Banks
