,010060 KS,1928 HK,2914 JT,3405 JP,3800 HK,6740 JP,700 HK,7201 JP,7974 JP,9142 JP,AA US,AAL US,AALB NA,AAPL US,ABBN VX,ABF LN,ABI BB,AC CN,ACA FP,ACHC US,ACS SM,ACX SM,AD NA,ADBE US,ADM US,ADP US,ADSK US,AENA SM,AF FP,AGL IM,AGN NA,AI FP,AIG US,AIR FP,AKAM US,AKE FP,AKZA NA,ALB US,ALK US,ALO FP,AMAT US,AMFW LN,AMS SW,AMUN FP,AMZN US,ANA SM,ANTM US,AON US,APC US,APD US,ARYN SW,ASC LN,ASSAB SS,ATC NA,ATO FP,ATVI US,AVGO US,AXE US,AXLL US,AXTA US,AYA CN,AYX US,BA US,BA/ LN,BAB LN,BAC US,BAER VX,BALN VX,BAMI IM,BARC LN,BATS LN,BBD/B CN,BBVA SM,BCO US,BDC US,BE US,BERY US,BG AV,BKD US,BKIR ID,BLL US,BLND LN,BLT LN,BMPS IM,BNP FP,BOKA NA,BOL SS,BP/ LN,BPE IM,BRBY LN,BT/A LN,BVI FP,BX US,BYD US,BZU IM,BZUN US,C US,CA FP,CABK SM,CBT US,CC US,CCE US,CCL LN,CE US,CENX US,CERV IM,CF US,CFR VX,CHK US,CHR DC,CHTR US,CLNX SM,CNA LN,CNHI IM,CO FP,COB LN,COF US,COH US,COL US,COTY US,CPB US,CPI LN,CPR IM,CRDA LN,CRH LN,CRTO US,CS FP,CSX US,CTEC LN,CTRP US,CTSH US,CTT PL,CVS US,CZR US,DANSKE DC,DAR US,DBX US,DD US,DENERG DC,DF US,DG FP,DG US,DGE LN,DIA SM,DIS US,DL NA,DLB US,DOW US,DSM NA,EA US,EAT US,ECL US,EDEN FP,EDF FP,EDP PL,EI FP,EKT SM,ELE SM,ELF US,ELUXB SS,EMN US,EMR US,ENEL IM,ENG SM,ENGI FP,ENR US,EO FP,EPC US,ERF FP,ERICB SS,ESRX US,ETN US,EURN BB,EZJ LN,FB US,FCA IM,FER SM,FLO US,FMC US,FMG AU,FORTUM FH,FR FP,FTSI US,FUM1V FH,G IM,GAS SM,GDI US,GE US,GEL US,GET FP,GIS US,GIVN VX,GKN LN,GLNG US,GM US,GNK LN,GOOG US,GOOGL US,GS US,GTK IM,GTO NA,GWW US,HAL US,HAS US,HEXAB SS,HL/ LN,HMB SS,HO FP,HOG US,HPE US,HRL US,HSBA LN,HUB/B US,HUM UN,HUM US,HUSQB SS,IAG LN,IAG SM,IBE SM,IBM US,IFF US,IGT US,IJ SS,ILU AU,IMB LN,IMT LN,INTC US,INTRUM SS,IQV US,ISP IM,ITRI US,ITRK LN,ITX SM,JACK US,JE/ LN,JMAT LN,JMT PL,JPM US,K US,KER FP,KGF LN,KMB US,KMT US,KN FP,KNEBV FH,KNX US,KRFT US,KSS US,L US,LAND LN,LAND SW,LB US,LBRT US,LBTYA US,LI FP,LNG AU,LNG US,LONN SW,LONN VX,LPG US,LUX IM,LVS US,LYB US,MAERSKB DC,MAS US,MAT US,MBLY US,MC FP,MCRO LN,MEOH US,MERL LN,MFS US,MGGT LN,MGM US,MHG NO,MKS LN,ML FP,MONC IM,MPEL US,MRL SM,MRO LN,MRVL US,MS IM,MS US,MT NA,MU US,NDA SS,NESN VX,NESTE FH,NFLX US,NG/ LN,NGVT US,NHL LN,NHY NO,NIO US,NOMD US,NOW US,NWL US,NXT LN,NZYMB DC,OA US,OCI NA,OEC US,OERL SW,OIH US,OLED US,OMC US,OR FP,PANW US,PBH US,PEP US,PFC LN,PHIA NA,PLAY US,PLUS LN,PMI IM,PNDORA DC,PNN LN,PPC US,PPG US,PRY IM,PSX US,PX US,PZZA US,QRVO US,QSR CN,QUNR US,RAND NA,RB/ LN,RBC US,RCO FP,RDSA NA,REL LN,REP SM,RI FP,RIO LN,RMG LN,RNO FP,ROK US,RPC LN,RPM US,RR/ LN,RRC US,RRR US,RXL FP,RYA LN,S32 LN,SABR US,SAF FP,SAFM US,SAN SM,SAND SS,SCAB SS,SCG US,SE US,SEAS US,SEBA SS,SEDG US,SEE US,SESG FP,SEV FP,SFER IM,SGRE SM,SGSN VX,SHW US,SJM US,SLA LN,SLB UN,SLB US,SLHN VX,SMIN LN,SO US,SOLB BB,SPR US,SPW US,SQM US,SRG IM,SSABA SS,SSE LN,ST US,STAN LN,STERV FH,STL NO,STLD US,STM FP,STX US,STZ US,SU FP,SUM US,SUN SW,SUNE US,SVT LN,SWEDA SS,SWMA SS,SXT US,SYNN VX,TATE LN,TEC FP,TEF SM,TEL NO,TGI US,TIT IM,TKWY NA,TOD IM,TPX US,TRE SM,TRELB SS,TRGP US,TRMB US,TRN IM,TSE US,TSLA US,TSM US,TTWO US,TVPT US,UBI FP,UBSG SW,UBSG VX,UCG IM,UG FP,UHR VX,UMI BB,UNVR US,US IM,USO US,UU/ LN,VAL US,VIE FP,VK FP,VLO US,VMW US,VOD LN,VOLVB SS,VPK NA,VRNS US,VSM US,VST US,VSTE US,WAB US,WBA US,WBC US,WDAY US,WEIR LN,WG/ LN,WIZZ LN,WKL NA,WMB US,WOS LN,WPG LN,WPP LN,WST US,WTB LN,WWW US,WYNN US,XOP US,XPO US,XXL NO,YAR NO,YNAP IM,ZC FP,AS51 Index,HSI Index,KOSPI Index,SPX Index,SX5E Index,TPX Index
2018-01-12 00:00:00,5699126.6791,,,2692432.0189,4784829.1116,,,,40669446.601,,,,,,,,-15466311.8276,,,,,,,,,,,,,,,,,,,,,,15312230.96,26740868.44,15604941.3,,,,,,30590479.92,,,,,,-19219671.029,,,,,,,,,,,,-16096086.8138,,,,,,,,,22436528.2,,,,,,,,,,,,,,,,-10313451.9496,,20840521.375,,,,,,,,3098553.68,,,,,,,,,,,,,,,,,26350436.19,,,,,-15406346.7372,,,,,,,,,,,,,,,,,,11521118.14,,,,,,,,,,,,,12450355.813,46465822.1767,,,,,,,,,,,,-16098729.4,,-12905361.14,,-26430488.7029,,,,41672599.243,,,,,,,14410789.3656,-17505690.4639,,,,,44016756.48,,,,,,,,,-20568886.795,,,,,,,,,,,-17244738.8108,,-17113142.02,,,,,,,,-16783782.4647,,,,,,,,,,,,,,,,,,,,,,,,-10703181.4801,-14922850.32,,,,,,,,,,,,,,,,52699840.793,,,,,,,,,,,,15993293.75,,,,,-16310461.3962,-25319087.91147,,,,,,,,,,6280098.57,,,,,,,,,,,,,,,,,3045249.0,,,29394813.44137,-13815542.0,,,,,,,,,,,-9471301.1012,,,,,,,,,,,,,,,-5236675.5761,,,,,,,-17245150.5699,,,,,,40032775.028,,,,,,,,-9188301.4,,,,,,,,-23623076.4431,,,,,21902261.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10980049.7672,,9546249.574,,,,-8543978.7513,,,-14006528.29375,,,,,,,,,,,,,,,,,,,,,-16045230.3865,,,,,,28292552.85,,21251451.1903,,,-0.0,-4784829.1116,-5699126.6791,-167893126.20137,24506642.63271999,-43361878.6199
2018-01-15 00:00:00,5582817.7562,,,2692655.1119,4622499.904,,,,41100993.074,,,,,,,,-15648068.537,,,,,,,,,,,,,,,,,,,,,,15312230.96,26767525.481,15604941.3,,,,,,30590479.92,,,,,,-19389115.6239,,,,,,,,,,,,-16303993.9751,,,,,,,,,22436528.2,,,,,,,,,,,,,,,,-8979225.1835,,20910647.757,,,,,,,,3098553.68,,,,,,,,,,,,,,,,,26350436.19,,,,,-15499066.7272,,,,,,,,,,,,,,,,,,11521118.14,,,,,,,,,,,,,12523801.4841,46880425.8039,,,,,,,,,,,,-16098729.4,,-12905361.14,,-26486869.0269,,,,41404348.172,,,,,,,14249569.9953,-17402094.7074,,,,,44016756.48,,,,,,,,,-20829629.7392,,,,,,,,,,,-17326959.5306,,-17113142.02,,,,,,,,-16505546.9672,,,,,,,,,,,,,,,,,,,,,,,,-10723372.5224,-14922850.32,,,,,,,,,,,,,,,,52920638.902,,,,,,,,,,,,15993293.75,,,,,0.0,-25311206.71036,,,,,,,,,,6280098.57,,,,,,,,,,,,,,,,,3045249.0,,,29287448.3966,-13815542.0,,,,,,,,,,,-9622831.8856,,,,,,,,,,,,,,,-10434392.4258,,,,,,,-17382414.9119,,,,,,40479428.217,,,,,,,,-9188301.4,,,,,,,,-23688759.4731,,,,,21818511.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10939246.9145,,9632714.0973,,,,-8555834.7536,,,-14182879.53316,,,,,,,,,,,,,,,,,,,,,-16572927.7006,,,,,,28292552.85,,21450412.9896,,,-0.0,-4622499.904,-5582817.7562,-167785761.1566,12746412.860819992,-43793648.1859
2018-01-16 00:00:00,5455229.8499,,,2712660.235,4558199.1338,,,,41367486.248,,,,,,,,-15552574.1464,,,,,,,,,,,,,,,,,,,,,-1716096.0,14845699.44,0.0,18884740.5,,,,,,30836663.0,,,,,,-19186271.033,,,,,,,,,,,,-16332948.0896,,,,,,,,,22490076.0,,,,,,,,,,,,,,,,0.0,,21366310.866,,,,,,,,3095327.94,,,,,,,,,,,,,,,,,26098003.86,,,,,-16604264.3638,,,,,,,,,,,,,,,,,,10118227.68,,,,,,,,,,,,,12759545.7479,50005188.1121,,,,,,,,,,,,0.0,,-13404630.68,,-26242054.1477,,,,41854700.807,,,,,-1707835.38,,14370550.2205,-17363777.3762,,,,,44701008.3,,,,,,,,,-20775114.5799,,,,,,,,,,,-17244860.7799,,-16348853.56,,,,,,,,-16605461.5777,,,,,,,,,,,,,,,,,,,,,,,,-10666970.4621,-15091917.84,,,,,,,,,,,,,,,,53710752.686,,,,,,,,,,,,15366617.75,,,,,-16776347.1354,-25288802.7585,,,,,,,,,,6296235.24,,,,,,,,,,,,,,,,,3073445.75,,,29932325.08876,-14520864.56,,,,,,,,,,,-9689237.826,,,,,,,,,,,,,,,-10478109.5311,,,,,,,-14231319.7806,,,,,,40453034.689,,,,,,,,-8825358.28,,,,,,,,-23694641.1667,,,,,21750740.265,,,,,,,,,-1746685.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11124979.9095,,9352091.1575,,,,-8644651.0378,,,-13648332.08173,,,,,,,,,,,,,,,,,,,,,-16436005.3768,,,,,,27423020.65,,20817567.7319,,,-0.0,-4558199.1338,-5455229.8499,-179799149.81875995,40146240.877529986,-44080146.483
2018-01-17 00:00:00,5438422.5392,,,2665591.4465,4463555.5326,,,,41192963.119,,,,,,,,-15409634.1465,,,,,,,,,,,,,,,,,,,,,-1702018.65,11768442.68,29390281.903,22917708.54,,,,,,31780577.4,,,,,,-19088586.0836,,,,,,,,,,,,-16399043.304,,,,,,,,,22369593.45,,,,,,,,,,,,,,,,,,21274383.444,,,,,,,,3077816.78,,,,,,,,,,,,,,,,,26090505.87,,,,,-16366549.8887,,,,,,,,,,,,,,,,,,9743770.26,,,,,,,,,,,,,15879804.354,50537571.3367,,,,,,,,,,,,,,-13175528.64,,-16636896.3444,,,,41561667.246,,,,,-1687696.66,,14388350.931,-17328357.6112,,,,,44522713.68,,,,,,,,,-20380987.7427,,,,,,,,,,,-16912571.6209,,-16515550.22,,,,,,,,-18448929.1,,,,,,,,,,,,,,,,,,,,,,,,-10600389.9566,-15408919.44,,,,,,,,,,,,,,,,53881160.976,,,,,,,,,,,,15353562.0,,,,,-18153519.5259,-25577403.80599,,,,,,,,,,11582709.22,,,,,,,,,,,,,,,,,3124199.9,,,31463384.69024,-14751416.5,,,,,,,,,,,-9655832.6345,,,,,,,,,,,,,,,-10408869.9471,,,,,,,-17132490.5839,,,,,,40295811.582,,,,,,,,-8871247.64,,,,,,,,-23310802.6347,,,,,21698057.424,,,,,,,,,-1775304.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11118089.3233,,9128829.4883,,,,-8697154.4876,,,-13246454.04132,,,,,,,,,,,,,,,,,,,,,-18352551.3052,,,,,,28182372.4,,12469048.81342,,,-0.0,-4463555.5326,-5438422.5392,-188089674.52024,12720146.589690013,-43858554.565500006
2018-01-18 00:00:00,5240762.1059,,,2630607.7398,4496475.2227,,,,42283945.758,,,,,,,,-15419252.0766,,,,,,,,,,,,,,,,,,,,,-3359020.08,9612944.39,29604201.591,22941689.4,,,,,,31844355.4,,,,,,-14185432.6924,,,,,,,,,,,,-16200276.7965,,,,,,,,,22771201.95,,,,,,,,,,,,,,,,,,21143881.548,,,,,,,,3064913.82,,,,,,,,,,,,,,,,,25845571.53,,,,,-16050657.3281,,,,,,,,,,,,,,,,,,9571922.46,,,,,,,,,,,,,18243551.005,50904746.8791,,,,,,,,,,,,,,-12963717.32,,-13816002.9573,,,,41725999.986,,,,,-3393547.95,,14461571.0863,-17508119.9598,,,,,44828361.6,,,,,,,,,-20662119.5324,,,,,,,,,,,-16972540.3102,,-16462081.48,,,,,,,,-18540634.6921,,,,,,,,,,,,,,,,,,,,,,,,-10706167.3075,-10620968.56,,,,,,,,,,,,,,,,53350102.672,,,,,,,,,,,,15223004.5,,,,,-17868114.7419,-25816357.78912,,,,,,,,,,14479000.57,,,,,,,,,,,,,,,,,3118560.55,,,32181978.9402,-14853015.66,,,,,,,,,,,-9628586.8137,,,,,,,,,,,,,,,-10358563.3077,,,,,,,-17536746.9553,,,,,,41834129.39,,,,,,,,-8858732.36,,,,,,,,-23344229.8941,,,,,22023736.151,,,,,,,,,-3508739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11199126.525,,9129620.6956,,,,-8709205.4533,,,-13465103.44735,,,,,,,,,,,,,,,,,,,,,-18578016.2815,,,,,,27813119.0,,19306329.3816,,,-0.0,-4496475.2227,-5240762.1059,-189276801.70020002,-5162615.523730006,-44914553.4978
2018-01-19 00:00:00,5311004.7849,,,2635832.6188,4496906.6336,,,,44159153.528,,,,,,,,-15427264.9656,,,,,,,,,,,,,,,,,,,,,-3304892.88,7076800.08,29451038.805,22941689.4,,,,,,31896653.36,,,,,,-14230642.9661,,,,,,,,,,,,-15630013.9899,,,,,,,,,22985393.15,,,,,,,,,,,,,,,,,,21173914.043,,,,,,,,3114221.56,,,,,,,,,,,,,,,,,22434706.54,,,,,-16370685.2684,,,,,,,,,,,,,,,,,,9683623.53,,,,,,,,,,,,,18672720.941,50774361.6428,,,,,,,,,,-2587152.95992,-2592244.27861,,,-12589805.5,,-13761736.3433,,,,47968223.254,,,,,-3381881.1,,14482512.6401,-17576679.3459,,,,,45745305.36,,,,,,,,,-20502635.5239,,,,,,,,,,,-16961645.8434,,-16669666.0,,,,,,,,-18791807.6055,,-2615008.282,,,,,,,,,,,,,,,,,,,,,,-10431317.8209,-5322241.16,,,,,,,,,,,,,,,,54084338.781,,,,,,,,,,,,15471063.75,,,,,-17999945.9694,-25571610.39152,,,,,,,,,,9127552.5,,,,,,,,,,,,,,,,,3186232.75,,,31455916.46875,-14645909.68,,,,,,,,,,,-9638320.3052,,,,,,,,,,,,,,,-10476206.4566,,,,,,,-17714150.102,,,,,,42218336.251,,,,,,,,-9042289.8,,,,,,,,-24192292.0201,,,,,21937657.442,,,,,,,,,-3384488.5,-2614137.32501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2616768.85558,,,,,,,,,,-11272231.0083,,9059104.48,,,,-8651290.5852,,-2634827.19358,-13340202.0348,,,,,,,,,,,,,,,,,,,,,-18668225.8895,,,,,,28572470.75,,10343833.056,,,-0.0,-4496906.6336,-5311004.7849,-185350454.57874998,12703001.994320007,-46794986.1468
2018-01-22 00:00:00,5385477.9923,,,2619376.4923,4495900.1387,,,,44190189.215,,,,,,,,-15433483.2631,,,,,,,,,,,,,,,,,,,,,-3234242.64,6220295.55,29338534.35,22965670.26,,,,,,31952778.0,,,,,,-14325180.0149,,,,,,,,,,,,-15730681.3862,,,,,,,,,23520871.15,,,,,,,,,,,,,,,,,,21196549.539,,,,,,,,3126663.7,,,,,,,,,,,,,,,,,18875642.17,,,,,-16676938.9845,,,,,,,,,,,,,,,,,,9760955.04,,,,,,,,,,,,,19337838.251,52608767.6313,,,,,,,,,,-2590935.25513,-2604757.31407,,,-12713001.88,,-13505038.1558,,,,0.0,,,,,-3381504.75,,14510001.6564,-17608681.7585,,,,,46089159.27,,,,,,,,,-20678902.3412,,,,,,,,,,,-16883498.5879,,-16924428.82,,,,,,,,-18724494.8855,,-2624531.86504,,,,,,,,,,,,,,,,,,,,,,-10528167.4756,0.0,,,,,,,,,,,,,,,,54278293.586,,,,,,,,,,,,15523286.75,,,,,-18510256.507,-25911266.65013,,,,,,,,,,6127809.28,,,,,,,,,,,,,,,,,3270823.0,,,30277405.29436,-12827945.48,,,,,,,,,,,-9790516.4056,,,,,,,,,,,,,,,-11335112.3922,,,,,,,-17882069.4447,,,,,,41478058.619,,,,,,,,-9044375.68,,,,,,,,-26245446.8936,,,,,22048782.017,,,,,,,,,-3438588.0,-2582697.22816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2639947.4606,,,,,,,19098148.302,,,-6359038.8234,,9116882.5786,,,,-8722198.6452,,-2664630.76273,-13939650.73902,,,,,,,,,,,,,,,,,,,,,-20573696.6559,,,,,,28920879.2,,10373748.9504,,,-0.0,-4495900.1387,-5385477.9923,-185068151.41436002,41686214.41497999,-46809565.70730001
2018-01-23 00:00:00,5686043.687,,,2670560.239,4495928.8887,,,,45506725.864,,,,,,,,-10138924.9041,,,,,,,,,,,,,,,,,,,,,-3219144.0,5470137.27,29511787.495,23097564.99,,,,,,31952778.0,,,,,,-14470140.714,,,,,,,,,,,,-15995349.7523,,,,,,,,,23119262.65,,,,,,,,,,,,,,,,,,21207026.163,,,,,,,,3109613.36,,,,,,,,,,,,,,,,,0.0,,,,,-16531102.2695,,,,,,,,,,,,,,,,,,8558330.08,,,,,,,,,,,,,20477638.809,53340310.5784,,,,,,,,,,-2607561.90021,-2606448.79157,,,-12537933.34,,-13488804.165,,,,50269581.03,,,,,-3344998.8,,14682215.804,-17560827.4945,,,,,46725925.77,,,,,,,,,-20921541.8561,,,,,,,,,,,-17015245.5161,,-17006204.54,,,,,,,,-19026776.4137,,-2652438.43852,,,,,,,,,,,,,,,,,,,,,,-13883454.197,,,,,,,,,,,,,,,,,54191229.86,,,,,,,,,,,,15679955.75,,,,,-18777906.9328,-25920112.86726,,,,,,,,,,6280718.7,,,,,,,,,,,,,,,,,3248265.6,,,27115470.86905,-12683471.5,,,,,,,,,,,-9759150.3244,,,,,,,,,,,,,,,-12376043.8284,,,,,,,-17656084.009,,,,,,42289665.342,,,,,,,,-8585482.08,,,,,,,,-25778381.7791,,,,,22068616.021,,,,,,,,,-3350602.0,-2596713.23437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2659701.98142,,,,,,,19370858.393,,,-6291882.4654,,9096936.1713,,,,-8633921.333,,-2687609.70936,-13930466.4678,,,,,,,,,,,,,,,,,,,,,-20169451.5082,,,,,,28700518.3,,6562584.4331,,,-0.0,-4495928.8887,-5686043.687,-162330705.07905,-8932407.246690016,-48177286.103
2018-01-24 00:00:00,4987969.2576,,,2651682.4613,4302327.7356,,,,45082463.767,,,,,,,,-10090752.5603,,,,,,,,,,,,,,,,,,,,,-2175389.6,5093755.29,29650447.892,22733855.28,,,,,,32270392.44,,,,,,-14325771.0094,,,,,,,,,,,,-16253115.7514,,,,,,,,,22811362.8,,,,,,,,,,,,,,,,,,21260515.962,,,,,,,,3100857.78,,,,,,,,,,,,,,,,,14937657.12,,,,,-16417880.1144,,,,,,,,,,,,,,,,,,8504455.7,,,,,,,,,,,,,20578341.763,54150741.53,,,,,,,,,,-2599441.20028,-2584479.07316,,,-12862134.34,,-13470901.3865,,,,52211890.019,,,,,-2331364.86,,17948571.358,-17625138.9514,,,,,46191041.91,,,,,,,,,0.0,,,,,,,,,,,-17201543.0678,,-12360082.35,,,,,,,,-20589393.4262,,-2682421.35751,,,,,,,,,,,,,,,,,,,,,,-14172943.964,,,,,,,,,,,,,,,,,54611021.36,,,,,,,,,,,,15836624.75,,,,,-18731292.7278,-23626260.43525,,,,,,,,,,6156390.48,,,,,,,,,,,,,,,,,3220068.85,,,25299263.18825,-12864903.94,,,,,,,,,,,-9905878.455,,,,,,,,,,,,,,,-12418018.6017,,,,,,,-18527645.6277,,,,,,42170025.491,,,,,,,,-8493703.36,,,,,,,,-26952553.7498,,,,,22431514.337,,,,,,,,,-2268833.94,-2577162.76147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2629198.68041,,,,,,,19460363.228,,,-6266151.2744,,10333389.3966,,,,-8650662.8675,,-2605085.65632,-14056399.1625,,,,,,,,,,,,,,,,,,,,,-20081832.5023,,,,,,28763053.15,,0.0,,,-0.0,-4302327.7356,-4987969.2576,-181562366.34825,-29764897.972100005,-47734146.2283
2018-01-25 00:00:00,5122682.7249,,,2601853.0353,4302520.3547,,,,44140700.954,,,,,,,,-10027665.7128,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29502291.359,23013211.44,,,,,,32061200.6,,,,,,-14180784.0553,,,,,,,,,,,,-16487263.2502,,,,,,,,,23105875.7,,,,,,,,,,,,,,,,,,21113456.918,,,,,,,,3130811.08,,,,,,,,,,,,,,,,,14795745.12,,,,,-16812733.494,,,,,,,,,,,,,,,,,,6284831.49,,,19166165.203,,,,,,,,,,20463061.712,50082386.0085,,,,,,,,,,-2584488.87005,-2563782.66959,,,-12756228.68,,-13030307.6777,,,,51021970.66,,,,,0.0,,17705204.286,-17445524.4236,,,,,45770776.02,,,,,,,,,-21571735.8267,,,,,,,,,,,-17170366.9879,,-7270341.1,,,,,,,,-20076983.9673,,-2668890.79926,,,,,,,,,,7001991.6106,,,,,,,,,,,,-14311072.4309,,,,,,,,,,,,,,,,,54758088.159,,,,,,,,,,,,15549398.25,,,,,-18781167.8217,-19649327.07806,,,,,,,,,,6146387.06,,,,,,,,,,,,,,,,,3293380.4,,,22531444.4281,-13478657.04,,,,,,,,,,,-9650484.5904,,,,,,,,,,,,,,,-12115160.5178,,,,,,,-19431988.5797,,,,,,41381023.667,,,,,,,,-8760696.0,,,,,,,,-26936246.5473,,,,,22036232.318,,,,,,,,,0.0,-2571701.06165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2613585.38758,,,,,,,19388260.289,,,-6238690.213,,10416534.311,,,,-8509507.8652,,-2597168.74712,-14931682.71279,,,,,,,,,,,,,,,,,,,,,-19941655.8855,,,,,,28691584.75,,,,,-0.0,-4302520.3547,-5122682.7249,-189110715.12870002,-24134707.71740002,-46742553.989300005
2018-01-26 00:00:00,5032823.7857,,,2668588.5335,4140453.6875,,,,44965951.736,,,,,,,,-10173555.58,,,,,,,,,,,,,,,,,,,,,,,29684972.978,23574509.28,,,,,,32933683.64,,,,,,-14385935.3861,,,,,,,,,,,,-16623783.9709,,,,,,,,,23079101.8,,,,,,,,,,,,,,,,,,21341465.583,10116969.8598,,,,,,,3155695.36,,,,,,,,,,,,,,,,,14886568.8,,,,,-16653766.5177,,,,,,,,,,,,,,,,,,4977885.16,,,19350817.183,,,,,,,,,,20670308.552,47355598.3085,,,,,,,,,,-2583677.24958,-2558144.42289,,,-12736776.62,,-12998041.0208,,,,52246123.06,,,,,,,17751016.615,-17604320.7765,,,,,46203777.24,,,,,,,,,-21439641.354,,,,,,,,,,,-15213629.1025,,-6668351.95,,,,,,,,-20499833.1238,,-2663754.91545,,,,,,,,,,10149291.39,,,,,,,,,,,,-11458097.2311,,,,,,,,,,,,,,,,,53321317.891,,,,,,,,,,,,16045516.75,,,,,-18833196.9353,-19334792.15742,,,,,,,,,,6240705.02,,,,,,,,,,,,,,,,,3310298.45,,,24523067.9872,-13649161.7,,,,,,,,,,,-9662351.783,,,,,,,,,,,,,,,-13189424.195,,,,,,,-20360880.5842,,,,,,42711190.441,,,,,,,,-9058976.84,,,,,,,,-27161413.085,,,,,21043223.015,,,,,,,,,,-2615029.41652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2654274.74097,,,,,,,19663841.365,,,-6234585.7721,,10487589.1852,,,,-8607384.9259,,-2602800.56303,-14834761.85226,,,,,,,,,,,,,,,,,,,,,-19822656.7714,,,,,,28795809.5,,,,,-0.0,-4140453.6875,-5032823.7857,-205879613.127,-24857730.743280027,-47634540.2695
2018-01-29 00:00:00,5233101.0537,,,2659769.5871,4302465.3188,,,,43015681.825,,,,,,,,-12037744.2067,,,,,,,,,,,,,,,,,,,,,,,28723348.388,19849250.19,,,,,,32784443.12,,,,,,-14144565.9599,,,,,,,,,,,,-16259323.8383,,,,,,,,,22557010.75,,,,,,,,,,,,,,,,,,21103231.255,11075157.36,,,,,,,3120212.22,,,,,,,,,,,,,,,,,14843995.2,,,,,-16450740.8958,,,,,,,,,,,,,,,,,,5034667.12,,,19010215.811,,,,,,,,,,20389902.021,45182948.4868,,,,,,,,,,-3337132.6859,-3405421.1083,,,-12412575.62,,-13196545.7972,,,,51586933.826,,,,,,,17790576.203,-17486101.6613,,,,,46152835.92,,,,,,,,,-21275964.1929,,,,,,,,,,,-11786173.4809,,0.0,,,,,,,,-20361338.5363,,-3472864.6189,,,,,,,,,,10108123.62,,,,,,,,,,,,-11419854.9667,,,,,,,,,,,,,,,,,50377576.96,,,,,,,,,,,,16189130.0,,,,,-18552410.1157,-19572122.66363,,,,,,,,,,6186400.74,,,,,,,,,,,,,,,,,3327216.5,,,16542620.8929,-13605217.2,,,,,,,,,,,-9433954.1279,,,,,,,,,,,,,,,-13099989.8772,,,,,,,-20690070.2388,,,,,,42429346.855,,,,,,,,-9033946.28,,,,,,,,-25192914.3646,,,,,17227774.544,,,,,,,,,,-3436133.0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3455231.7001,,,,,,,19405305.591,,,-6206940.6773,,10430551.4897,,,,-8419548.0533,,-3405856.8733,-15217221.70024,,,,,,,,,,,,,,,,,,,,,-19670375.8353,,,,,,28548647.95,,,,,-0.0,-4302465.3188,-5233101.0537,-201267972.4829,-12671170.251629971,-45675451.4121
2018-01-30 00:00:00,5304088.6653,,,2627547.2223,4365628.3566,,,,40801629.391,,,,,,,,-12052258.022,,,,,,,,,,,,,,,,,,,,,,,30817429.14,19149701.34,,,,,,0.0,,,,,,-14065479.066,,,,,,,,,,,,-15718542.9236,,,,,,,,,22356206.5,,,,,,,,,,,,,,,,,,21046054.871,11959752.6,,,,,,,3121594.68,,,,,,,,,,,,,,,,,14683634.64,,,,,-16002924.7653,,,,,,,,,,,,,,,,,,4935298.69,,,20097788.716,,,,,,,,,,20294496.631,44372642.7425,,,,,,,,,,-3216862.7852,-3377828.4149,,,-12250475.12,,0.0,,,,51269200.068,,,,,,,17565314.288,-17289247.3107,,,,,45172215.51,,,,,,,,,-21082016.4814,,,,,,,,,,,0.0,,-9743282.64,,,,,,,,-20121095.3533,,-3442454.9993,,,,,,,,,,9992279.43,,,,,,,,,,,,-13437902.053,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,-18594555.3479,-20472667.97925,,,,,,,,,,5954893.02,,,,,,,,,,,,,,,,,3338495.2,,,16931540.2485,-13499750.4,,,-3866508.54,,,,,,,,-9448713.7992,,,,,,,,,,,,,,,-15229055.8138,,,,,,,-20693894.6449,,,,,,41832067.913,,,,,,,,-8497875.12,,,,,,,,-22632909.0749,,,,,0.0,,,,,,,,,,-3377419.5541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3444816.7805,,,,,,,19322485.252,,,-6175845.3259,,10261608.7736,,,,-8454325.972,,-3402643.8031,-14816485.89991,,,,,,,,,,,,,,,,,,,,,-14652762.1727,,,,,,28003701.4,,,,,-0.0,-4365628.3566,-5304088.6653,-137741421.43849996,24323619.94776001,-43429176.6133
