Ticker,Date,Revision,Market cap,Volume
2810 JP,2017-11-03,-0.070363601,3030.7914,9.09149824
2811 JP,2017-11-01,-0.033728149,3303.6231,7.73567736
2815 JP,2017-11-09,-0.002683007,2486.7359,4.973201627
2823 TT,2017-11-15,0.011512477,3580.1325,5.808656485
2871 JP,2017-08-01,-0.006219035,3844.5263,15.81994661
2875 JP,2017-10-31,0.018809236,4247.774,11.59656298
288 HK,2017-10-31,-0.015422078,14695.933,34.40259761
2881 TT,2017-11-29,0.021659851,16832.0343,20.7829659
2882 TT,2017-11-15,0.049682763,20652.4803,18.29355691
2883 HK,2017-10-26,0.173214286,6557.5719,14.24900474
2884 TT,2017-11-14,0.000732665,6192.973,5.869133903
2885 TT,2017-11-30,0.003425014,5567.7388,8.231063846
2886 TT,2017-11-30,0.000948452,10662.0012,8.152527556
2887 TT,2017-11-29,0.003,4508.6419,4.823190066
2888 TT,2017-11-20,0.052450418,3291.8243,9.762392594
2890 TT,2017-11-30,0.013609467,3428.4262,3.396297418
2891 TT,2017-11-29,0.013303254,13061.2415,15.45155051
2892 TT,2017-11-29,-0.034831832,7898.8811,11.24140063
2897 JP,2017-11-13,0.015776789,7503.1869,12.23612007
2899 HK,2017-10-25,-0.073934221,12452.0299,12.14255832
291 HK,2017-08-21,-0.000863558,8101.8387,10.84886715
2912 TT,2017-11-02,0.004135302,9364.2573,9.288471311
2914 JP,2017-11-02,-0.015998556,65993.6798,121.4551359
2915 TT,2017-11-13,0,1622.087,4.739385415
2928 JP,2017-11-15,0.00067659,4384.5805,13.67754763
293 HK,2017-08-16,0.08985698,5884.0953,8.817486077
2931 JP,2017-11-13,0,846.0781,3.858062245
3 HK,2017-08-21,0.003802449,26565.4981,17.45055163
3002 JP,2017-11-03,0.13049128,953.1635,3.437410034
3003 JP,2017-10-30,-0.011925431,6756.6133,12.65136347
3008 TT,2017-10-13,-0.015342055,25059.8419,89.23640204
3034 TT,2017-11-08,-0.000656244,2276.7299,4.598222131
3037 TT,2017-11-14,-0.406006494,860.8445,5.23925836
3038 JP,2017-12-18,-0.004984568,1575.0998,8.00696347
3044 TT,2017-11-16,0.006193602,1791.2227,5.758048634
3045 TT,2017-11-06,0.003730691,11997.7593,9.699596218
3046 JP,2017-10-13,-0.098477575,1428.0417,4.212921387
3048 JP,2017-10-13,0.00454127,2090.5303,8.745493742
3050 JP,2017-12-28,0,1404.3477,3.307680826
3064 JP,2017-10-30,0.015332888,3547.304,33.68507712
3076 JP,2017-11-15,0,1406.6517,5.035086506
3081 TT,2017-11-01,0.005081324,1155.5879,13.97196796
3086 JP,2017-12-27,0.046279327,4823.7628,21.69348004
3088 JP,2017-11-10,0.02012006,4145.9731,20.3202756
3092 JP,2017-10-31,-0.012038036,9309.3918,42.05616505
3099 JP,2017-11-08,-0.112249839,4312.8791,23.13699378
3101 JP,2017-11-09,0.109807364,1603.1929,9.388756443
3105 TT,2017-10-31,0.092717004,3210.2786,43.27402386
3110 JP,2017-11-03,0.025918367,1328.3835,5.251131466
3116 JP,2017-10-31,-0.022622151,3750.6734,10.53144809
3141 JP,2017-10-05,0.006772199,3823.0983,6.890867844
316 HK,2017-08-07,-0.016918415,5775.7905,39.28637276
317 HK,2017-10-30,-0.021174524,4341.487,4.017546534
3189 TT,2017-10-31,-0.101825181,1067.4667,7.274028184
3197 JP,2017-11-10,-0.045985216,2989.1139,20.53638743
322 HK,2017-11-13,0.063734056,8982.3911,8.783709824
3227 TT,2017-11-07,0.239008461,599.1997,26.7733129
323 HK,2017-10-26,0.098504174,4754.3366,13.11808606
3231 JP,2017-10-27,0.004400952,4015.6366,17.21622608
3231 TT,2017-11-13,-0.035604074,2386.51,13.14640566
3260 TT,2017-11-14,-0.212062064,637.7989,17.02867636
3264 TT,2017-11-10,0.116557671,615.6678,3.627382599
3268 JP,2013-09-09,0.042134336,1892.6713,3.01400925
3288 JP,2017-11-15,0.179371077,2239.5654,9.595838529
3289 JP,2017-11-10,0.002535765,4489.2134,14.95828942
3291 JP,2017-11-13,-0.015792758,5631.8158,10.86244828
330 HK,2017-09-21,-0.352941176,1188.656,5.292801176
3311 HK,2017-10-17,-0.025219149,7449.6708,11.97427702
3320 HK,2017-08-24,-0.004846527,7751.4107,8.281378572
3323 HK,2017-10-23,0.18359842,4622.4184,39.10972676
3328 HK,2017-10-30,-0.001061542,64178.3534,20.41974753
3333 HK,2017-08-28,0.594738368,37351.8397,123.5323578
3349 JP,2017-10-13,-0.005869389,4466.8866,12.28741242
3360 JP,2017-11-13,-0.002292161,1572.0687,4.142013678
3374 TT,2017-11-03,-0.004550521,542.0835,16.97511966
338 HK,2017-10-26,0.0140625,8986.5183,6.958258138
3380 HK,2017-08-10,0.038533557,5111.5371,12.96938278
3382 JP,2017-10-13,-0.001075154,34932.1583,82.27875205
3383 HK,2017-08-28,0.100543565,4506.2669,12.4647283
3391 JP,2017-12-20,-0.001826053,7025.608,23.77337719
3397 JP,2017-11-14,-0.011796451,1402.6217,8.714050658
3401 JP,2017-11-07,0.026418065,4279.8295,27.17518941
3402 JP,2017-11-10,-0.003083817,16803.5397,53.83745951
3405 JP,2017-11-08,0.004761497,7460.3071,22.30005849
3407 JP,2017-11-07,0.044732718,17340.2063,45.85735509
3436 JP,2017-11-10,0.116642554,6648.151,210.251322
3450 TT,2017-11-09,-0.005804241,522.3758,7.121574791
347 HK,2017-10-30,0.076703989,6678.7029,12.71048819
3474 TT,2016-10-27,0,6160.738,17.18858951
3481 TT,2017-10-30,0.071129276,4450.9847,36.13051691
3532 TT,2017-11-14,0,2775.8526,11.52463664
3533 TT,2017-11-13,0.133193476,585.2239,9.626614255
354 HK,2017-08-23,-0.038396334,1304.4996,7.100655362
3543 JP,2017-10-12,-0.008626152,738.6221,4.703244167
3549 JP,2017-12-15,-0.031479975,1903.1459,8.317972717
3563 JP,2017-11-10,0.02368737,850.2077,3.537311737
358 HK,2017-10-26,0.111186923,8127.8975,21.07399689
3591 JP,2017-10-31,0.07556391,2040.0603,4.381695503
3606 HK,2017-10-25,0.019352741,9895.2159,5.909189541
3618 HK,2017-10-31,-0.001812829,6793.4783,7.817076669
3626 JP,2017-11-01,0.02800623,2710.5888,6.519884678
363 HK,2017-08-29,0.081362328,3070.7482,3.392490921
3632 JP,2017-10-30,0.055133956,1685.4548,12.41271595
3658 TT,2016-10-28,0,3143.7789,5.595716388
3659 JP,2017-11-13,0.051138341,12307.3999,26.88771285
3665 TT,2017-11-15,-0.046734725,934.33,21.07917196
3668 JP,2017-11-09,-0.066707017,1449.5461,11.46459842
3669 HK,2017-08-22,0.08417349,2373.9333,8.49927224
3673 TT,2017-11-06,-0.033915499,1326.6085,27.88159175
3679 JP,2017-11-13,0.009814114,807.9792,3.851000163
3691 TT,2017-11-08,0.41266812,543.7869,7.943160873
3697 TT,2013-11-04,-0.025185838,5564.0342,10.50537039
3702 TT,2017-11-15,0,2414.7051,4.232991763
371 HK,2017-08-30,0.011182709,7253.0611,15.49351383
3715 JP,2014-08-08,-0.019946657,941.6247,9.035627994
3765 JP,2017-11-01,-0.000816766,2554.464,12.97335953
3769 JP,2017-11-03,-0.003158083,2653.8397,13.74010504
3799 HK,2017-08-24,0.024856096,8681.5643,3.972478408
3800 HK,2017-08-30,0.078893179,2137.5937,16.53073137
3808 HK,2017-08-30,0.337102959,2931.7473,7.804040682
3836 HK,2017-08-24,0.437920404,750.9525,6.180922653
384 HK,2017-11-28,0.029172896,14680.542,15.10795579
386 HK,2017-10-30,0.001808778,104967.0668,52.46070548
3861 JP,2017-12-14,0.004598269,6445.9649,23.49863393
3863 JP,2017-11-08,-0.053965823,2372.5071,9.064828894
3865 JP,2017-11-14,-0.00682321,1307.6686,13.09064377
388 HK,2017-11-08,0.042053108,36098.2816,174.0520396
3883 HK,2017-08-16,0.057291667,1079.271,4.847790283
3888 HK,2017-11-21,0.014611521,3615.23,32.19975265
3898 HK,2017-10-20,-0.024088665,7201.4385,14.3676607
390 HK,2017-10-27,0.000786164,28744.6936,15.70597965
3900 HK,2017-08-28,0.021751459,2617.9197,8.848037701
3918 HK,2017-07-11,0.09472693,1363.3544,3.945707074
392 HK,2017-08-29,0.025515553,6622.2628,9.903242191
3932 JP,2017-11-14,-0.00370002,1101.3522,25.77949619
3933 HK,2017-08-24,0.01748097,1247.6354,3.650249636
3938 JP,2017-10-26,0.074796193,8165.1266,14.86032104
3941 JP,2017-11-02,-0.034807496,1888.768,8.7740072
3968 HK,2017-10-27,0.004184492,105759.6465,71.05630246
3978 JP,2017-11-08,-0.065776864,1123.3748,9.276409808
3988 HK,2017-10-31,-0.00042517,171839.6459,152.9516059
3993 JP,2017-11-10,0,1312.8955,146.5693991
4 HK,2017-08-09,0.009895495,30925.9168,8.321025757
4004 JP,2017-11-15,0.167409444,5115.3448,47.75608305
4005 JP,2017-11-02,0.078152707,11857.8308,64.32935089
4021 JP,2017-11-06,0.034294603,5783.2045,22.69396804
4023 JP,2017-11-09,0,1208.7699,8.369258189
4041 JP,2017-11-08,0,984.2627,3.713720645
4042 JP,2017-10-31,0.00950182,6971.7397,44.7892913
4043 JP,2017-10-27,0.020075178,1764.0054,16.8255687
4044 JP,2017-11-01,-0.407040186,955.3161,3.082598954
4047 JP,2017-11-15,0.011954262,603.8251,8.253704509
4061 JP,2017-11-08,0.010879084,2980.9182,12.68080396
4062 JP,2017-10-31,0.005647105,2502.2512,12.12297812
4063 JP,2017-10-30,0.055097553,43085.5638,118.7830148
4088 JP,2017-11-13,0.024164012,4002.1124,7.422770436
4091 JP,2017-11-02,0.018349449,5139.9361,5.69365977
410 HK,2017-08-22,-0.041700405,2956.3511,3.3449941
4114 JP,2017-11-07,-0.009078808,3085.5336,9.714979985
4118 JP,2017-11-10,-0.007144986,3026.9435,8.715404284
4151 JP,2017-10-27,0.103732839,9994.9496,18.50697049
4162 TT,2017-11-10,0.083458889,770.0274,6.21157331
4182 JP,2017-11-01,0.066699522,6272.6569,18.9141323
4183 JP,2017-11-01,0.027331766,6048.2097,31.09773289
4185 JP,2017-10-31,0.031806028,4440.5859,18.08873468
4188 JP,2017-11-02,0.061044493,15889.3657,59.56766282
4189 JP,2017-11-10,-0.020751455,938.5381,6.675656687
4202 JP,2017-11-01,-0.035955845,4146.9682,15.62543811
4203 JP,2017-11-13,0,2044.8107,9.748070093
4204 JP,2017-10-30,0.021927844,10187.0815,23.10371337
4205 JP,2017-10-31,0.028275657,3134.4525,13.65991911
4206 JP,2017-10-27,-0.03330668,2314.6267,5.709488067
4208 JP,2017-11-02,0.026776495,3216.2076,22.24770126
4217 JP,2017-10-26,-0.028125086,5658.0033,23.65393655
425 HK,2017-08-22,0.024538801,5006.4533,10.21038073
4272 JP,2017-11-09,0,2920.8912,9.230518133
4307 JP,2017-10-27,0.012609287,10189.5551,18.2083925
4321 JP,2017-11-14,0.02029519,1457.839,25.50481545
4324 JP,2017-11-15,-0.019912969,12257.6157,58.71788449
4403 JP,2017-11-01,0.000426906,2408.8724,7.557324815
4452 JP,2017-10-31,-0.003413365,31603.0049,95.37483247
4502 JP,2017-11-02,-0.074251508,45042.0854,125.0486609
4503 JP,2017-10-31,-0.01588551,27452.6721,100.1620103
4506 JP,2017-10-31,0.113589762,5587.8334,17.82939489
4507 JP,2017-10-30,0.009344904,17842.8744,78.59509999
4508 JP,2017-11-01,-0.063670635,12399.2932,26.20602553
4516 JP,2017-11-07,0.01181324,4906.0023,15.29270665
4519 JP,2017-10-26,0.078049133,26503.9176,34.80044335
4521 JP,2017-11-06,-0.003835634,2425.3906,7.806980125
4523 JP,2017-11-01,-0.006105508,16476.2309,45.64515549
4527 JP,2017-11-13,0.043056812,2807.6109,9.085330711
4528 JP,2017-11-07,0.011001552,12346.282,63.99672843
4530 JP,2017-10-11,0.018091926,4622.5372,5.10271748
4535 JP,2011-07-29,0.010922772,7034.7394,5.649232548
4536 JP,2017-11-02,0.012476671,6431.3148,19.21148575
4540 JP,2017-11-09,-0.045482108,2833.4076,8.418311605
4541 JP,2017-11-09,-0.206210988,951.1528,5.862800841
4543 JP,2017-11-10,0.044554102,16119.6935,43.68046467
4544 JP,2017-11-01,0.047297724,2657.4866,12.49613165
4552 JP,2017-10-27,0.098706837,1056.1099,4.511136574
4555 JP,2017-11-14,-0.078071352,2213.9075,7.940356401
4568 JP,2017-10-31,-0.009161591,16215.9526,46.38608653
4569 JP,2017-11-06,-0.287213512,1496.4508,3.519628837
4578 JP,2017-11-14,0.019362371,23373.9075,48.68533529
4581 JP,2017-10-30,0.015061033,7090.0832,7.701121148
4592 JP,2017-12-14,-1.245383078,1251.1969,16.27953457
460 HK,2017-08-21,-0.037323037,3486.1543,6.732160528
4613 JP,2017-11-13,-0.033013341,6975.3126,21.09525474
4631 JP,2017-11-14,-0.018406818,3339.4275,14.88846688
4661 JP,2017-07-31,0.035115479,25731.3085,53.80200444
4666 JP,2017-12-15,-0.006246434,3692.8816,25.38850636
4676 JP,2017-08-01,-0.006852357,3413.3602,9.370770767
4680 JP,2017-11-13,0.067226319,1250.5593,9.904924895
4681 JP,2017-11-10,-0.029897382,2199.1394,7.43983717
4684 JP,2017-10-31,0.016424099,6434.6089,9.802699682
4689 JP,2017-07-31,0.004994372,25696.8486,58.56696356
4704 JP,2017-11-10,0.035834171,7708.6792,31.53372289
4732 JP,2017-11-07,0.02648372,6334.3421,10.26060344
4739 JP,2017-11-01,0.028793965,4644.6165,9.316704466
4751 JP,2017-10-27,-0.449785061,3851.4873,29.55093769
4755 JP,2017-11-14,0.014234517,15122.9575,57.02679699
4768 JP,2017-11-01,0.021896214,6434.8009,15.55401817
4819 JP,2017-11-13,-0.00046068,980.4692,5.244814091
4849 JP,2017-11-09,0.004962561,1918.2039,8.694334224
486 HK,2017-11-13,-0.014044944,10496.2061,24.25500069
4901 JP,2017-11-01,0.016169194,20941.7542,55.93743296
4902 JP,2017-10-31,0.017556314,4353.6107,27.3574801
4904 TT,2017-10-30,-0.021800779,7718.4962,5.525493309
4911 JP,2017-11-10,-0.048918084,17148.4099,80.88536154
4912 JP,2017-11-08,-0.020819055,5685.4248,20.6847479
4915 TT,2017-10-31,-0.062135839,1195.5524,6.370298471
4921 JP,2017-10-31,0.131288475,1528.1796,5.91134733
4922 JP,2017-11-01,0.07793995,7318.223,45.9792025
4924 JP,2017-12-12,0.138184371,2077.2021,4.169773232
4927 JP,2017-10-31,0.044395926,7533.2435,27.54897656
493 HK,2017-11-30,-0.267857143,2428.8418,11.83939316
4938 TT,2017-11-10,-0.130110813,6752.7625,21.49493008
494 HK,2017-08-25,0.142592593,3107.0292,3.660053803
4943 TT,2017-10-30,0.610809016,1260.4277,17.43220284
4958 TT,2017-11-10,0.044185009,1953.9586,17.39511742
4966 TT,2017-11-02,0.034833505,1305.5475,16.03610142
4974 JP,2017-11-08,0.019364297,1618.2334,5.36592159
4980 JP,2017-10-31,0.171516431,757.9899,5.427227211
5002 JP,2017-11-15,0.165005003,4911.2503,14.41982678
5012 JP,2017-02-15,0.107756638,4280.2902,21.51257688
5019 JP,2017-11-15,0.211630621,6556.741,35.01633107
5020 JP,2017-11-10,0.189355746,19263.1961,63.11208259
5021 JP,2017-11-10,0.329552648,2085.5642,7.549180203
5101 JP,2017-11-14,0.033779804,3622.4092,13.94621871
5105 JP,2017-11-13,-0.113545814,2684.767,20.89522368
5108 JP,2017-11-10,-0.026397559,38909.6756,100.5697637
5110 JP,2017-11-09,0.001111593,4963.5564,22.07889506
5122 JP,2017-11-08,0.007610038,1091.1915,3.411023538
5201 JP,2017-11-01,0.031044026,9164.6514,32.6917815
5202 JP,2017-08-07,-0.022797071,752.1601,9.304765001
5214 JP,2017-10-31,0.070439907,4098.7921,17.76181565
522 HK,2017-11-01,0.042647563,6104.088,30.79184313
5232 JP,2017-11-07,-0.017852396,1814.9225,10.83869281
5233 JP,2017-11-10,0.035706409,5071.0102,23.10095324
525 HK,2017-10-25,-0.01753298,4911.3505,3.073895725
5264 TT,2017-11-03,-0.004405465,1344.981,10.85987317
5269 TT,2017-11-10,0.041481766,722.9117,12.95704603
5301 JP,2017-11-03,0.09508513,2346.238,38.57962917
5310 JP,2017-11-14,0.575701111,575.1233,4.024744746
5332 JP,2017-10-30,0.043138389,8540.1492,28.16814013
5333 JP,2017-11-01,0.000618785,6411.1667,25.17147937
5334 JP,2017-10-30,0.031868744,4840.7247,27.88918768
5344 JP,2017-11-01,0.026602483,716.1133,3.725500725
5388 TT,2017-11-06,-0.027488811,684.8018,4.327339514
5393 JP,2017-11-07,0.006100183,1829.921,4.987072973
5401 JP,2017-07-31,0.01440879,22553.4144,76.13916342
5405 JP,2012-07-30,-0.187176017,6880.597,13.33283804
5406 JP,2017-10-31,-0.278356328,2962.5725,413.3722946
5411 JP,2017-11-02,0.009809873,13273.6385,70.18950268
5413 JP,2017-10-27,0.044745537,1538.0848,7.196557083
5444 JP,2017-10-31,-0.031595374,1797.7076,4.342103831
5463 JP,2017-11-09,-0.076117368,2702.9152,6.625832358
5471 JP,2017-10-31,0.017578482,2732.7472,9.253155323
5481 JP,2017-10-30,0.000594912,881.2208,3.04034758
5483 TT,2017-11-15,0.287482112,1597.0146,57.55145384
5486 JP,2017-10-25,-0.01823385,6154.6475,15.32547945
551 HK,2017-11-13,-0.009827134,6742.0524,9.317308171
5541 JP,2017-11-13,0,543.3284,8.389001523
5563 JP,2017-11-08,0,623.8277,16.60955128
5631 JP,2017-11-07,0.268092282,1876.8933,11.8146746
5701 JP,2012-07-27,-0.063304165,561.9855,4.979463292
5703 JP,2017-10-27,0.029511355,1805.7488,13.70433795
5706 JP,2017-11-13,0.096843641,2993.5589,42.35678826
5707 JP,2017-11-07,0,668.2969,11.39999179
5711 JP,2017-11-09,0.040466988,5292.864,21.76360761
5713 JP,2017-11-10,-0.003279301,12613.9295,91.27843888
5714 JP,2017-11-13,0.008323212,2624.3007,11.96308466
5727 JP,2017-10-30,0.059322034,568.3914,3.155761306
5741 JP,2017-11-03,-0.032567738,1431.7582,14.67654573
576 HK,2017-10-31,-0.009457755,5372.1102,3.239085045
5801 JP,2017-11-03,-0.008562551,4465.8469,41.38733441
5802 JP,2017-11-08,-0.01598997,13490.3648,42.33787295
5803 JP,2017-10-30,0.00903548,2473.7484,11.99795126
5809 JP,2017-10-26,0,507.6011,3.424102726
581 HK,2017-08-22,0.058419004,2265.4178,3.995782754
586 HK,2017-08-25,0.04660729,3261.7353,4.624522252
5871 TT,2017-10-24,0.030064853,2935.8688,17.87246231
590 HK,2017-11-30,0.040061407,2627.6292,3.82177234
5901 JP,2017-11-01,0,3817.9601,10.82549642
5911 JP,2017-10-31,0.139558426,855.7243,4.39564555
5929 JP,2017-10-31,0.016323775,2933.3656,8.412869219
5938 JP,2017-11-06,-0.022229343,8579.8425,23.16183566
5947 JP,2017-11-07,-0.014046757,4402.2473,10.31585643
5949 JP,2017-11-15,0.024952225,1270.0277,6.724476549
598 HK,2017-08-22,0.025855652,2613.2735,7.653623129
5991 JP,2017-11-09,-0.011518813,2880.8299,8.880712013
6 HK,2017-07-20,0.002704744,18638.885,16.8858862
6005 JP,2017-11-07,0,2988.1006,4.877794673
6028 JP,2017-11-01,0.022970549,1566.904,6.364123034
6030 HK,2017-10-31,0.020554486,30978.248,38.4709228
604 HK,2017-08-30,0.040642897,3678.5082,4.50300918
6047 JP,2017-10-16,-0.022156824,677.2838,8.313586687
606 HK,2017-08-30,0.029382239,2361.306,3.531555172
6060 HK,2017-09-29,0,11695.4933,769.5382046
6080 JP,2017-10-30,0.042610295,769.4327,8.15749613
6088 HK,2017-08-18,0.028949545,4398.3995,34.10672741
6098 JP,2017-11-15,0.004384564,40967.1325,217.3304135
6101 JP,2017-11-13,0.319007035,589.5969,15.02447046
6103 JP,2017-10-31,0.012630938,1951.027,16.70907041
6104 JP,2017-11-08,0.215765372,962.3744,6.94970624
6113 JP,2017-11-15,0.026544168,4777.7013,24.43571413
6116 TT,2017-11-02,-0.03568679,1255.2925,18.94803744
6121 TT,2017-11-14,-0.054950536,1112.3973,8.956250562
6134 JP,2017-11-10,0.072504897,2039.435,8.370577344
6135 JP,2017-11-01,0.097791727,1157.1195,10.26997314
6136 JP,2017-10-11,-0.017480354,2197.0497,6.215198632
6140 JP,2017-11-03,0.24129397,534.5911,3.465366964
6141 JP,2017-11-08,0.064200867,2673.9574,24.7018956
6145 JP,2017-11-10,0.097173726,732.2709,8.874958306
6146 JP,2017-11-07,0.011547221,8541.1827,46.1283652
6147 TT,2017-11-02,-0.005642865,1260.0964,19.52583732
6176 TT,2017-10-27,-0.01872283,1212.353,12.91769443
6178 JP,2017-11-15,-0.002494788,50392.3816,218.3619722
6182 TT,2017-11-06,-0.541855612,500.1949,60.54818581
6197 JP,2017-11-10,0.012235142,629.6866,3.369136221
6199 HK,2015-04-29,-0.000956489,60216.7818,139.4661138
6201 JP,2017-10-31,0.036407251,19806.1121,40.89165798
6222 JP,2017-10-31,0.038529736,1979.6023,9.395511885
6239 TT,2017-10-12,0.017138052,2331.386,7.770411474
6258 JP,2017-11-14,0,1384.9815,32.06765662
6268 JP,2017-11-01,0.023171827,4942.3888,23.8753077
6269 JP,2017-11-03,-0.029545174,1319.5981,6.10882461
6269 TT,2017-10-27,-0.061299398,1351.0119,21.2287302
6271 TT,2017-11-13,0.013588326,772.3148,5.455222479
6273 JP,2017-11-09,0.099143416,27467.6091,82.83851494
6274 TT,2017-11-03,-0.003238742,635.1967,7.231854226
6285 TT,2017-11-09,-0.067641445,1062.7975,4.296269923
6301 JP,2017-07-31,0.057991479,25899.5533,88.4857174
6302 JP,2017-11-01,0.015868632,5124.6656,22.77007232
6305 JP,2017-07-28,0.131228363,5855.1793,26.02232656
6324 JP,2017-11-10,0.047937494,5624.6934,12.62132878
6326 JP,2017-11-08,0.007703078,23722.0165,54.45707474
6366 JP,2017-11-10,1.887062468,1816.5377,12.75885149
6367 JP,2017-11-08,0.008813519,34061.4656,96.41296332
6370 JP,2017-11-01,0.056722193,3669.6032,11.60592126
6371 JP,2017-11-01,0.001464311,1631.539,6.556674369
6383 JP,2017-11-13,0.095777124,6381.9828,60.89556555
639 HK,2017-08-25,0.121990741,1206.226,3.252526425
6395 JP,2017-10-31,0.045168122,1628.6258,9.177674954
6407 JP,2017-10-31,0.069494517,1480.5026,9.375297703
6412 JP,2017-11-15,-0.675946235,1878.9555,8.782236858
6414 TT,2017-11-15,0.046716562,1139.1613,7.459109572
6417 JP,2017-11-10,-0.19383117,2912.7102,10.26684739
6432 JP,2017-10-11,-0.010027905,980.4167,9.189613449
6436 JP,2017-10-30,0.012616298,1836.7479,5.828735317
6448 JP,2017-11-08,0.029922092,6488.1443,21.97384581
6456 TT,2017-11-07,0.005553249,3101.9596,108.3901529
6457 JP,2017-11-08,-0.004936333,2637.6124,6.15841496
6460 JP,2017-11-03,-0.140659926,3796.6111,16.26794871
6464 JP,2017-11-15,0.00290897,921.959,15.41029621
6465 JP,2017-11-08,-0.002161743,6593.6192,13.54105284
6471 JP,2017-11-02,0.029549593,7979.6445,42.15782208
6472 JP,2017-11-01,0.026517661,2557.3987,22.44365082
6473 JP,2017-10-31,0.04371951,5604.6744,20.49954403
6474 JP,2017-10-06,0.026837391,1460.7739,7.439527463
6479 JP,2017-11-09,0.026999427,8287.8711,61.47692536
6488 TT,2017-11-08,0.157071842,5038.1763,63.71134355
6501 JP,2017-10-27,0.02395555,36665.3087,136.7980125
6502 JP,2017-11-09,0.171790216,11717.0445,61.6311558
6503 JP,2017-10-31,0.02484093,36482.405,107.3270569
6504 JP,2017-10-27,0.043070333,4502.2743,26.08987873
6505 TT,2017-10-19,0.043745097,33569.8588,7.775320595
6506 JP,2017-10-24,0.076071503,9734.0859,75.05756484
6507 JP,2017-11-07,-0.058219698,570.4022,8.684673437
6508 JP,2017-11-01,-0.015038959,893.0895,13.78352712
6510 TT,2017-11-01,-0.146265888,1272.7475,12.61275992
656 HK,2017-08-30,0.033275218,13860.7409,18.58299677
6586 JP,2017-10-31,0.013312522,11816.9126,22.09858376
6592 JP,2017-11-02,0.000186327,3714.1042,16.88171828
6594 JP,2017-10-25,0.001921757,38802.7392,119.8329556
66 HK,2017-08-11,0.022301999,35625.498,20.49748047
6619 JP,2017-11-10,-0.254204338,581.1372,8.768378374
6622 JP,2017-11-09,0.0312402,1295.8508,5.79079898
6630 JP,2017-12-15,0.0194746,1099.8837,29.17571611
6641 JP,2017-10-30,-0.002930568,1372.7398,4.10045675
6645 JP,2017-11-01,0.026372532,11894.93,56.55089683
665 HK,2017-08-29,-0.092938142,3358.5027,12.05741261
6665 JP,2012-02-03,0.156414405,1202.6308,45.4781758
