,010060 KS,1928 HK,2914 JT,3405 JP,3800 HK,6740 JP,700 HK,7201 JP,7974 JP,9142 JP,AA US,AAL US,AALB NA,AAPL US,ABBN VX,ABF LN,ABI BB,AC CN,ACA FP,ACHC US,ACS SM,ACX SM,AD NA,ADBE US,ADM US,ADP US,ADSK US,AENA SM,AF FP,AGL IM,AGN NA,AI FP,AIG US,AIR FP,AKAM US,AKE FP,AKZA NA,ALB US,ALK US,ALO FP,AMAT US,AMFW LN,AMS SW,AMUN FP,AMZN US,ANA SM,ANTM US,AON US,APC US,APD US,ARYN SW,ASC LN,ASSAB SS,ATC NA,ATO FP,ATVI US,AVGO US,AXE US,AXLL US,AXTA US,AYA CN,AYX US,BA US,BA/ LN,BAB LN,BAC US,BAER VX,BALN VX,BAMI IM,BARC LN,BATS LN,BBD/B CN,BBVA SM,BCO US,BDC US,BE US,BERY US,BG AV,BKD US,BKIR ID,BLL US,BLND LN,BLT LN,BMPS IM,BNP FP,BOKA NA,BOL SS,BP/ LN,BPE IM,BRBY LN,BT/A LN,BVI FP,BX US,BYD US,BZU IM,BZUN US,C US,CA FP,CABK SM,CBT US,CC US,CCE US,CCL LN,CE US,CENX US,CERV IM,CF US,CFR VX,CHK US,CHR DC,CHTR US,CLNX SM,CNA LN,CNHI IM,CO FP,COB LN,COF US,COH US,COL US,COTY US,CPB US,CPI LN,CPR IM,CRDA LN,CRH LN,CRTO US,CS FP,CSX US,CTEC LN,CTRP US,CTSH US,CTT PL,CVS US,CZR US,DANSKE DC,DAR US,DBX US,DD US,DENERG DC,DF US,DG FP,DG US,DGE LN,DIA SM,DIS US,DL NA,DLB US,DOW US,DSM NA,EA US,EAT US,ECL US,EDEN FP,EDF FP,EDP PL,EI FP,EKT SM,ELE SM,ELF US,ELUXB SS,EMN US,EMR US,ENEL IM,ENG SM,ENGI FP,ENR US,EO FP,EPC US,ERF FP,ERICB SS,ESRX US,ETN US,EURN BB,EZJ LN,FB US,FCA IM,FER SM,FLO US,FMC US,FMG AU,FORTUM FH,FR FP,FTSI US,FUM1V FH,G IM,GAS SM,GDI US,GE US,GEL US,GET FP,GIS US,GIVN VX,GKN LN,GLNG US,GM US,GNK LN,GOOG US,GOOGL US,GS US,GTK IM,GTO NA,GWW US,HAL US,HAS US,HEXAB SS,HL/ LN,HMB SS,HO FP,HOG US,HPE US,HRL US,HSBA LN,HUB/B US,HUM UN,HUM US,HUSQB SS,IAG LN,IAG SM,IBE SM,IBM US,IFF US,IGT US,IJ SS,ILU AU,IMB LN,IMT LN,INTC US,INTRUM SS,IQV US,ISP IM,ITRI US,ITRK LN,ITX SM,JACK US,JE/ LN,JMAT LN,JMT PL,JPM US,K US,KER FP,KGF LN,KMB US,KMT US,KN FP,KNEBV FH,KNX US,KRFT US,KSS US,L US,LAND LN,LAND SW,LB US,LBRT US,LBTYA US,LI FP,LNG AU,LNG US,LONN SW,LONN VX,LPG US,LUX IM,LVS US,LYB US,MAERSKB DC,MAS US,MAT US,MBLY US,MC FP,MCRO LN,MEOH US,MERL LN,MFS US,MGGT LN,MGM US,MHG NO,MKS LN,ML FP,MONC IM,MPEL US,MRL SM,MRO LN,MRVL US,MS IM,MS US,MT NA,MU US,NDA SS,NESN VX,NESTE FH,NFLX US,NG/ LN,NGVT US,NHL LN,NHY NO,NIO US,NOMD US,NOW US,NWL US,NXT LN,NZYMB DC,OA US,OCI NA,OEC US,OERL SW,OIH US,OLED US,OMC US,OR FP,PANW US,PBH US,PEP US,PFC LN,PHIA NA,PLAY US,PLUS LN,PMI IM,PNDORA DC,PNN LN,PPC US,PPG US,PRY IM,PSX US,PX US,PZZA US,QRVO US,QSR CN,QUNR US,RAND NA,RB/ LN,RBC US,RCO FP,RDSA NA,REL LN,REP SM,RI FP,RIO LN,RMG LN,RNO FP,ROK US,RPC LN,RPM US,RR/ LN,RRC US,RRR US,RXL FP,RYA LN,S32 LN,SABR US,SAF FP,SAFM US,SAN SM,SAND SS,SCAB SS,SCG US,SE US,SEAS US,SEBA SS,SEDG US,SEE US,SESG FP,SEV FP,SFER IM,SGRE SM,SGSN VX,SHW US,SJM US,SLA LN,SLB UN,SLB US,SLHN VX,SMIN LN,SO US,SOLB BB,SPR US,SPW US,SQM US,SRG IM,SSABA SS,SSE LN,ST US,STAN LN,STERV FH,STL NO,STLD US,STM FP,STX US,STZ US,SU FP,SUM US,SUN SW,SUNE US,SVT LN,SWEDA SS,SWMA SS,SXT US,SYNN VX,TATE LN,TEC FP,TEF SM,TEL NO,TGI US,TIT IM,TKWY NA,TOD IM,TPX US,TRE SM,TRELB SS,TRGP US,TRMB US,TRN IM,TSE US,TSLA US,TSM US,TTWO US,TVPT US,UBI FP,UBSG SW,UBSG VX,UCG IM,UG FP,UHR VX,UMI BB,UNVR US,US IM,USO US,UU/ LN,VAL US,VIE FP,VK FP,VLO US,VMW US,VOD LN,VOLVB SS,VPK NA,VRNS US,VSM US,VST US,VSTE US,WAB US,WBA US,WBC US,WDAY US,WEIR LN,WG/ LN,WIZZ LN,WKL NA,WMB US,WOS LN,WPG LN,WPP LN,WST US,WTB LN,WWW US,WYNN US,XOP US,XPO US,XXL NO,YAR NO,YNAP IM,ZC FP,AS51 Index,HSI Index,KOSPI Index,SPX Index,SX5E Index,TPX Index
2018-05-15,,,,,,,,-250739.7508,39393.2484,,,-411657.22,,,,,,,,,,,,,,,256150.2956,,430712.071,,,,,,,,,,,,,,-250421.7163,,-418464.04,-128186.5898,-158500.8,,,,,,,,,,,,,,,,,,201270.8059,,,,,,,810655.2411,239461.3046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-300043.0383,,,,,,,-164532.7439,,,,,,,,,,,,,,68206.5164,,,,,,,,,,119572.8224,78396.7929,,,,,,,,,,85931.6903,-28584.3585,,,-382349.35,,,,,,1737074.5751,-281808.08,,,,,,68190.749,-149388.9249,,,,,218675.08,,,,,,,,,-211654.2885,,,,,,,,,,,83124.2351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5728.3709,,,,9969.0,,,325999.94,,,,,-116017.2241,,,,,,,-413935.6965,,,,,,,,,,,34075.9916,,,,,,,53527.5969,,,,,,,,-163535.7248,,494454.9307,,,,,,,,,,,-20888.42,,,,,,,,,-32221.8693,,,144850.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56440.334,,5854.1661,,,,,,-5309.1022,,338603.46,,,,,,,,56557.44,,,,,,,,,,112671.71,,,,,,,,,,,-10652.5814,,,,,,,,,,,,,,,,,,,,,,-12430.8677,,,,,,,,,,,15998.8188,,526771.3833,,,,,,,,,,,,,,,,,247229.2138,,-42922.6148,,,,,,,,,,,,,,,,,,,130167.4023,,,,,,-491022.0,,,,,0.0,0.0,0.0,1762989.1416779058,26380.25556333024,-2476.473978723805
2018-05-16,,,,,,,,-211302.4162,-66883.6502,,,-490605.18,,,,,,,,,,,,,,,-28660.99,,105281.0379,,,,,,,,,,,,,,-51832.6621,,183715.92,132410.6698,168407.1,,,,,,,,,,,,,,,,,,-154961.267,,,,,,,233209.8228,242726.8593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178043.1986,,,,,,,-144094.0733,,,,,,,,,,,,,,204801.3658,,,,,,,,,,30417.2437,-572694.3968,,,,,,,,,,154605.6373,205563.1964,,,-92568.79,,,,,,-186280.5074,-136045.28,,,,,,83220.9686,117764.1742,,,,,150317.5587,,,,,,,,,496419.1403,,,,,,,,,,,-58185.4462,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52907.8856,,,,-69153.2609,,,,-56491.0,,,-143040.79,,,,,116494.4446,,,,,,,-198087.9209,,,,,,,,,,,-332609.4325,,,,,,,-6696.8949,,,,,,,,61454.28,,886054.7571,,,,,,,,,,,-152957.14,,,,,,,,,72074.4575,,,-166510.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79872.3246,,-76171.7852,,,,,,-259478.4198,,40996.268,,,,,,,,342528.6204,,,,,,,,,,-200517.45,,,,,,,,,,,297309.5961,,,,,,,,,,,,,,,,,,,,,,1280.2549,,,,,,,,,,,224543.3694,,-170863.7701,,,,,,,,,,,,,,,,,-1836223.4363,,-612683.6796,,,,,,,,,,,,,,,,,,,-74912.7617,,,,,,-291105.9,,,,,-0.0,0.0,-0.0,-986411.0073527171,19383.417663128803,-15904.113172556901
2018-05-17,,,,,,,,-91994.406,363232.7724,,,242483.02,,,,,,,,,,,,,,,73521.67,,-56066.7089,,,,,,,,,,,,,,-17417.3996,,-90870.24,-176286.0297,-67142.7,,,,,,,,,,,,,,,,,,-333166.724,,,,,,,-349336.6214,-234802.3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-284155.2253,,,,,,,17334.3976,,,,,,,,,,,,,,0.0,,,,,,,,,,115505.5826,618282.7193,,,,,,,,,,-55134.5039,-210765.7378,,,-8049.46,,,,,,512271.3954,68022.64,,,,,,294619.0783,-329251.226,-2052.1461,,,,626572.1,,,,,,,,,-218760.9771,,,,,,,,,,,-517456.3358,,,,,,,,,,,,,,,,,,,,,,,,,,,,126643.8861,,,,58789.7932,,,,-212672.0,,,119755.08,,,,,17368.9878,,-605.067,,,,,143963.2588,,,,,,,,,,,,,,,,,,-304708.7188,,,,,,,,-51211.9,,-467338.8769,,,,,,,,,,,37733.92,,,,,,,,,-25939.5993,,,16244.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728792.3252,,-662108.5934,,,,,,443472.755,,-332812.2,,,,,,,,383478.0,,,,,,,,,,137497.68,,,,,,,,,,,-90351.488,,,,,,,,,,,,,,,,,,,,,,-20453.7356,,,,,,,,,,,-72382.995,,140747.7196,,,,,,,,,,,,,,,,,160186.8465,,-261771.9359,,,,,,,,,,,,,,,,,,,-227995.3618,,,,,,182379.6,,,,,0.0,0.0,0.0,196827.99040897362,-215234.5882188269,27903.48070102141
2018-05-18,,,,,,,,-240745.2676,-452063.7077,,,140978.5,,,,,,,,,,,,,,,291819.6569,,209822.3857,,,,,,,,,,,,,,16269.7558,,-121654.18,92361.8642,8805.6,,,,,,,,,,,,,,,,,,-50181.7077,,,,,,,115713.5195,342060.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-526622.6576,,,,,,,-151947.5038,,,,,,,,,,,,,,-68022.1745,,,,,,,,,,-180423.511,-68205.2893,,,,,,,,,,-36681.552,-49910.4547,,,338077.32,,,,,,-216547.4723,-131186.52,,,,,,-67850.6883,-23470.0955,26281.025,,,,179447.9133,,,,,,,,,192824.9643,,,,,,,,,,,133131.6289,,,,-24436.0813,,,,,,,,,,,,,,,,,,,,,,,,112364.6252,,,,274157.51,,,,29907.0,,,-292734.64,,,,,-126174.3884,,5898.6523,,,,,596020.442,,,,,,,,,,,,,,,,,,186840.247,,,,,,,,-486513.05,,-290782.01,,,,,,,,,,,150261.86,,,,,,,,,-155452.0966,,,117098.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-504016.6037,,-280240.5233,,,,,,-167594.5384,,-123615.96,,,,,,,,-168730.32,,,,,,,,,,645475.22,,,,,,,,,,,77286.5656,,,,,,,,,,,,,,,,,,,,,,123748.4812,,,,,,,,,,,82806.8073,,563077.3315,,,,,,,,,,,,,,,,,0.0,,355833.6446,,,,,,,,,,,,,,,,,,,-12717.0627,,,,,,715489.2,,,,,0.0,-0.0,-0.0,599126.5472033556,307059.7990744011,22677.481930507944
2018-05-21,,,,,,,,58923.7237,-615427.4957,,,-507522.6,,,,,,,,,,,,,,,-189397.08,,-203164.2858,,,,,,,,,,,,,,0.0,,182563.58,-211462.5351,195924.6,,,,,,,,,,,,,,,,,,431114.9241,,,,,,,0.0,194245.0585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159058.4493,,,,,,,123969.9267,,,,,,,,,,,,,,90440.3422,,,,,,,,,,135541.7832,-67877.4583,,,,,,,,,,14696.9256,10712.8136,,,-177088.12,,,,,,586113.3726,219858.89,,,,,,-7551.4535,-266435.0269,78493.8907,,,,-53118.1652,,,,,,,,,-434722.0986,,,,,,,,,,,-80079.7814,,,,-78942.87,,,,,,,,,,,,,,,,,,,,,,,,156007.5451,,,,-199061.7114,,,,-265840.0,,,-256142.81,,,,,0.0,,40831.5435,,,,,0.0,,,,,,,,,,,,,,,,,,-289450.7032,,,,,362.7759,,,225332.36,,463919.39,,,,,,,,,,,-167781.18,,,,,,,,,329.8154,,,335050.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243533.0785,,34931.2316,,,,,,0.0,,266249.76,,,,,,,,92034.72,,,,,,,,,,-66839.15,,,,,,,,,,0.0105,-8601.6209,,,,,,,,,,,,,,,,,,,,,,98396.0514,,,,,,,,,,,12353.358,,-649295.772,,,,,,,,,,,,,,,,,-2596013.9354,,-87943.295,,,,,,,,,,,,,,,,,,,-367774.0028,,,,,,669894.3,,,,,0.0,-0.0,-0.0,-1586143.2657746915,2134.3379359024466,-8087.296701831704
2018-05-22,,,,,,,,0.0,-63014.0419,,,789479.6,,,,,,,,,,,,,,,-154085.76,,-269466.4902,,,,,,,,,,,,,,-8191.6337,,-66835.72,-140843.5113,30819.6,,,,,,,,,,,,,,,,,,-277269.1215,,,,,,,-116327.4323,-288400.4467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21440.9139,,,,,,,-62012.6547,,,,,,,,,,,,,,22620.1865,,,,,,,,,,-15046.1488,575466.0143,,,,,,,,,,22024.8229,-6421.6918,,,-136840.82,,,,,,524651.5086,-83813.61,,,,,,264054.3118,93948.1682,-13454.9648,,,,-11966.53,,,,,,,,,-1388970.0986,,,,,,,,,,,-4065.525,,,,96485.73,,,,,,,,,,,,,,,,,,,,,,,,39795.9677,,,,-205197.0555,,,,259194.0,,,279428.52,,,,,-405311.7518,,-55142.4936,,,,,835546.9112,,,,,,,,,,,,,,,,,,286251.5077,,,,,,,,266301.88,,749290.7436,,,,,,,,,,,-86561.8162,,,,,,,,,-259.073,,,-160418.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372906.7057,,-244627.859,,,,,,897365.8626,,9508.92,,,,,,,,38347.8,,,,,,,,,,-213885.28,,,,,,,,,,,-51561.5802,,,,,,,,,,,,,,,,,,,,,,-74047.3647,,,,,,,,,,,-91682.1936,,799351.8715,,,,,,,,,,,,,,,,,-627006.5065,,-318827.8321,,,,1085.588,,,,,,,,,,,,,,,5182.2296,,,,,,-543631.5,,,,,0.0,-0.0,-0.0,678371.0386884983,-246246.83140745648,-44554.58133082357
2018-05-23,,,,,,,,165832.6135,-260335.8797,,,45113.12,,,,,,,,,,,,,,,417315.6,,213284.8249,,,,,,,,,,,,,,-16650.0822,,336812.52,357708.681,-205830.9,,,,,,,,,,,,,,,,,,0.0,,,,,,,232192.9064,374210.0597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4004,,,,,,,-143818.5299,,,,,,,,,,,,,,-61828.2012,,,,,,,,,,-9965.2025,-399250.8554,,,,,,,,,,47408.5379,0.0,,,-136840.82,,,,,,-1365022.3158,376553.9,,,,,,-149901.9391,381114.2487,-23764.2,,,,-167531.42,,,,,,,,,363836.7396,,,,,,,,,,,51103.9484,,,,5847.62,,,,,,,,,,,,,,,,,,,,,,,,-100684.3921,,,,-168386.4469,,,,172796.0,,,113102.02,,,,,499795.2505,,17660.0,,,,,-723137.9696,,,,,,,,,,,,,,,,,,0.0,,,,,,,,-271423.07,,293052.52,,,,,,,,,,,162669.4911,,,,,,,,,-190.0425,,,182078.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2908586.1958,,613649.2743,,,,,,-74442.219,,-76071.36,,,,,,,,155191.0501,,,,,,,,,,-154684.89,,,,,,,,,,,51224.5624,,,,,,,,,,,,,,,,,,,,,,72295.0404,,,,,,,,,,,43789.8742,,-357556.4223,,,,,,,,,,,,,,,,,514350.3147,,228758.4637,,,,83524.74,,,,,,,,,,,,,,,671529.1724,,,,,,-375281.1,,,,,0.0,0.0,-0.0,-733711.547904552,1153357.4117701037,-131617.96717724093
2018-05-24,,,,,,,,573787.187,-285475.4528,,,-428574.64,,,,,,,,,,,,,,,-70499.8796,,260531.8122,,,,,,,,,,,,,,1919.9026,,19919.02,-95232.2005,-158500.8,,,,,,,,,,,,,,,,,,-537027.8605,,,,,,,231498.9054,281979.0633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14028.1345,,,,,,,,,17.0368,,,,,,,171584.3187,,,,,,,,,,,,,,211235.6568,,,,,,,,,,19961.9096,-49040.2583,,,,,,,,,,-10957.7256,89115.9327,,,305879.48,,,,,,-568713.4567,-117824.93,,,,,,-120111.1142,467408.1856,-161596.56,,,,-490627.73,,,,,,,,,15192.7833,,,,,,,,,,,68566.1198,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,36036.7948,,,,-220218.1822,,0.0,,-69783.0,,,-49897.95,,,,,-12397.7428,,-103752.5,,,,,0.0,,,,,,,,,,,,,,,,,,66839.7891,,,,,,,,-179241.65,,486313.0083,,,,,-15622.5528,,,,,,51951.7903,,,,,,,,,45.3561,,,144173.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-537729.4536,,388714.9088,,,,,,-109758.3785,,95089.2,,,,,,,,164885.4,,,,,,,,,,72568.22,,,,,,,,,,,111161.9906,,,,,,,,,,,,,,,,,,,,,,64787.2853,,,,,,,,,,,99998.734,,129262.4926,,,,,,,,,,,,,,,,,329132.1471,,-237220.7047,,,,131655.6154,,,,,,,,,,,,,,,418267.3591,,,,,,617284.8,,,,,-0.0,-0.0,0.0,486980.151157593,159517.07184566895,-237083.17338623674
2018-05-25,,,,,,,,51638.7048,-517.1767,,,-761283.9,,,,,,,,,,,,,,,0.0,,-315073.9464,,,,,,,,,,,,,,16034.1913,,116550.96,558303.7192,194823.9,,,,,,,,,,,,,,,,,,-259390.1658,,,,,,,919393.3479,615930.8677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5279.5758,,,,,,,,,0.0,,,,,,,-88727.1948,,,,,,,,,,,,,,95227.1301,,,,,,,,,,-894.2091,-1527254.5569,,,,,,,,,,268664.9476,144670.1507,,,-48296.76,,,,,,412697.0431,-122683.69,,,,,,-238777.4518,162608.9632,-278041.14,,,,-1172719.94,,,,,,,,,-113311.6127,,,,,,,,,,,281928.5955,,,,-260647.64,,,,,,,,,,,,,,,,,,,,,,,,-10750.8603,,,,-217911.2144,,-217231.9465,,240024.9009,,,-26612.24,,,,,-141560.5227,,-278145.0,,,,,284098.5923,,,,,,,,,,,,,,,,,,-331260.8827,,,,,,,,-506997.81,,-59541.72,,,,,-2582.9703,,,,,,13272.5638,,,,,,,,,-433.739,,,9476.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24928.8048,,-317318.1381,,,,,,291027.6715,,66562.44,,,,,,,,230839.56,,,,,,,,,,19096.9,,,,,,,,,,,186988.874,,,,,,,,,,,,,,,,,,,,,,58618.224,,,,,,,,,,,170893.6178,,-88739.8782,,,,,,,,,,,,,,,,,663787.9589,,-44028.1504,,,,-61342.2843,,,,,,,,,,,,,,,-63448.343,,,,,,-224467.2,,,,,0.0,0.0,0.0,484825.2567761734,11307.872236151172,-52535.22938718839
2018-05-28,,,,,,,,153769.3679,54.355,,,0.0,,,,,,,,,,,,,,,0.0,,-172272.827,,,,,,,,,,,,,,-6343.1908,,0.0,103431.8128,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,2179611.0868,196146.5901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,6494.6486,-429597.0007,,,,,,,,,,-50719.4437,98587.1392,,,0.0,,,,,,0.0,0.0,,,,,,7445.7849,-23180.0089,0.0,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,173426.5413,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-38286.4612,,0.0,,0.0,,,0.0,,,,,-282897.5744,,0.0,,,,,434499.7484,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,-367.7238,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-122095.0855,,0.0,,,,,,133176.9361,,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,63609.4302,,,,,,,,,,,,,,,,,,,,,,171006.7241,,,,,,,,,,,113104.6033,,-541.2421,,,,,,,,,,,,,,,,,444729.9161,,-8933.179,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,-0.0,-0.0,-0.0,-54889.29699253293,-15494.744850798337
2018-05-29,,,,,,,,-9679.6022,2135.4607,,,744366.48,,,,,,,,,,,,,,,-311023.4725,,288769.1373,,,,,,,,,,,,,,3395.3912,,44776.64,244399.0482,-341217.0,,,,,,,,,,,,,,,,,,102586.8924,,,,,,,1030861.051,455366.5102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74390.6573,,,,,,,,,,,,,,,,-278728.1109,,,,,,,,,,,,,,-78113.0015,,,,,,,,,,-612795.8102,-40308.6152,,,,,,,,,,201412.008,52432.9605,,,-371897.7038,,,,,,-334945.224,99604.58,,,,,,-192191.7435,728730.3127,-133079.52,,,,-323096.31,,,,,,,,,188107.7491,,,,,,,,,,,160296.2865,,,,-385047.65,,,,,,,,,,,,,,,,,,,,,,,,-142779.3748,,,,178614.4275,,76367.6697,,224337.47,,,212897.92,,,,,124713.6731,,52980.0,,,,,-624985.3683,,,,,,,,,,,,,,,,,,634911.884,,,,,,,,-1558808.477,,540128.46,,,,,-4519.3166,,,,,,,,,,,,,,,174.4014,,,-97469.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-437533.7787,,1034988.578,,,,,,-336481.2581,,199687.32,,,,,,,,-107175.51,,,,,,,,,,202427.14,,,,,,,,,,,309434.3144,,,,,,,,,,,,,,,,,,,,,,141476.0186,,,,,,,,,,,274672.3455,,-432875.2856,,,,,,,,,,,,,,,,,-256024.3114,,-21245.2633,,,,150558.8467,,,,,,,,,,,,,,,596870.6401,,,,,,-589226.4,,,,,-0.0,0.0,0.0,2474378.4551868457,15873.88750667954,-103091.79877668039
2018-05-30,,,,,,,,453854.8795,-715.22,,,163535.06,,,,,,,,,,,,,,,-14235.5,,313425.5455,,,,,,,,,,,,,,-19667.2911,,197873.24,-555876.8216,252060.3,,,,,,,,,,,,,,,,,,-72343.2498,,,,,,,2541165.906,-68328.4007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76453.0671,,,,,,,,,,,,,,,,456444.5434,,,,,,,,,,,,,,-64299.7719,,,,,,,,,,6315.6809,259163.0476,,,,,,,,,,-90893.72,10600.6115,,,-81022.24,,,,,,-305138.781,234435.17,,,,,,89668.3466,69788.2449,57034.08,,,,933389.34,,,,,,,,,98022.6259,,,,,,,,,,,-172481.4733,,,,-390971.46,,,,,,,,,,,,,,,,,,,,,,,,-10731.0704,,,,-223344.4166,,-61648.3331,,-258558.44,,,-429122.37,,,,,224915.8325,,147902.5,,,,,-94876.6555,,,,,,,,,,,,,,,,,,25049.3258,,,,,,,,214603.79,,-21264.9,,,,,-58979.0112,,,,,,,,,,,,,,,-935.1839,,,123777.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33881.9132,,-656574.1237,,,,,,-692293.4475,,266249.76,,,,,,,,0.0,,,,,,,,,,14648.1041,,,,,,,,,,,-238322.8578,,,,,,,,,,,,,,,,,,,,,,-26695.9967,,,,,,,,,,,-312584.4574,,-701293.7334,,,,,,,,,,,,,,,,,-159597.1234,,188101.8077,,,,15554.0,,,,,,,,,,,,,,,35184.1933,,,,,,764591.4,,,,,0.0,0.0,0.0,-2477361.2656198945,4506.451707830832,-313274.6396324317
2018-05-31,,,,,,,,86980.2822,247.1892,,,-135339.36,,,,,,,,,,,,,,,-15374.34,,540055.4902,,,,,,,,,,,,,,-18002.1794,,77865.26,461911.5573,-1108916.7963,,,,,,,,,,,,,,,,,,-171468.2474,,,,,,,108891.7773,135762.5552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-111112.5742,,,,,,,,,,,,,,,,265891.5935,,,,,,,,,,,,,,142685.0777,,,,,,,,,,,-443178.7611,,,,,,,,,,102032.1735,131037.8081,,,573873.965,,,,,,-30536.8468,499237.59,,,,,,-59914.6657,-54403.0245,-166349.4,,,,-622259.56,,,,,,,,,-113188.1659,,,,,,,,,,,303245.2502,,,,758247.68,,,,,,,,,,,,,,,,,,,,,,,,125290.0591,,,,117907.5808,,25528.8569,,562744.84,,,119755.08,,,,,1991538.2249,,-240617.5,,,,,-742778.9335,,,,,,,,,,,,,,,,,,80218.1797,,,,,,,,-176357.57,,-2117984.04,,,,,-160436.0006,,,,,,,,,,,,,,,-8240.0671,,,-87910.5451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-321482.7886,,-103747.6336,,,,,,121753.2053,,66562.44,,,,,,,,49465.62,,,,,,,,,,167797.87,,,,,,,,,,,142891.9344,,,,,,,,,,,,,,,,,,,,,,150983.828,,,,,,,,,,,103264.6313,,507411.3623,,,,,,,,,,,,,,,,,209175.8542,,112354.6997,,,,62216.0,,,,,,,,,,,,,,,0.0,,,,,,-1423963.8,,,,,-0.0,-0.0,-0.0,1407068.8789098975,-29228.06661502137,136629.05674881412
2018-06-01,,,,,,,,67185.0467,-2061.0545,,,-259400.44,,,,,,,,,,,,,,,251683.64,,-405020.6221,,,,,,,,,,,,,,-19777.7712,,193994.0183,-562941.5072,11252.4403,,,,,,,,,,,,,,,,,,-436052.5448,,,,,,,-544479.9059,-412788.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93516.0103,,,,,,,,,,,,,,,,-280599.3338,,,,,,,,-8219.7941,,,,,,-261188.5336,,,,,,,,,,,-243588.0192,,,,,,,,,,-81799.7867,-17654.8149,,,-144170.4247,,,,,,137942.9414,268446.49,,,,,,37334.5935,-335308.1494,-147921.3565,,,,-634226.09,,,,,,,,,-7574.824,43565.4721,,,,,,,,,,25353.4209,,,,59238.1,,,,,,,,,,,,,,,,,,,,,,,,107803.436,,,,-66129.2961,,4271.1311,,-22813.98,,,-316020.35,,,,,2277575.1988,,-259736.3201,,,,,531766.2534,,,,,,,,,,,,,,,,,,-30197.2121,,,,,,,,227352.53,,489092.7,,,,,-91587.7814,,,,,,,,,,,,,,,6611.601,,,51287.7395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300951.9475,,39674.519,,,,,,631082.3301,,399374.64,,,,,,,,239083.83,,,,,,,,,,200125.9,,,,,,,,,,,-84188.4591,,,,,,,,,,,,,,,,,,,,,,-148626.4869,,,,,,,,,,,-111680.6234,,-546287.0294,,,,,,,,,,,,,,,,,-388661.0284,,0.0,,,,171094.0,,,,,,,,,,,,,,,-127244.6877,,,,,,498036.6,,,,,0.0,-0.0,-0.0,-1966900.8490735462,79602.87447562607,20556.859080569153
